"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Denny"	"Hulme"	"HUL"	"McLaren Ford"
"2"	"Bruce"	"McLaren"	"MCL"	"McLaren Ford"
"3"	"Pedro"	"Rodriguez"	"ROD"	"BRM"
"4"	"Graham"	"Hill"	"HIL"	"Lotus Ford"
"5"	"Vic "	"Elford "	"ELF"	"Cooper BRM"
"6"	"Jackie"	"Stewart"	"STE"	"Matra Ford"
"NC"	"Jean-Pierre"	"Beltoise"	"BEL"	"Matra"
"NC"	"Chris"	"Amon"	"AMO"	"Ferrari"
"NC"	"Johnny "	"Servoz-Gavin "	"SER"	"Matra Ford"
"NC"	"Lucien"	"Bianchi"	"BIA"	"Cooper BRM"
"NC"	"Henri"	"Pescarolo"	"PES"	"Matra"
"NC"	"Jochen"	"Rindt"	"RIN"	"Brabham Repco"
"NC"	"Jackie"	"Oliver"	"OLI"	"Lotus Ford"
"NC"	"Jack"	"Brabham"	"BRA"	"Brabham Repco"
"NC"	"Jo"	"Siffert"	"SIF"	"Lotus Ford"
"NC"	"Dan"	"Gurney"	"GUR"	"McLaren Ford"
"NC"	"Piers  "	"Courage"	"COU"	"BRM"
"NC"	"Bill  "	"Brack"	"BRA"	"Lotus Ford"
"NC"	"John"	"Surtees"	"SUR"	"Honda"
"NC"	"Jo"	"Bonnier"	"BON"	"Mclaren BRM"
