"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Sebastian"	"Vettel"	"VET"	"Ferrari"
"2"	"Kimi"	"Räikkönen"	"RAI"	"Ferrari"
"3"	"Valtteri"	"Bottas"	"BOT"	"Mercedes"
"4"	"Lewis"	"Hamilton"	"HAM"	"Mercedes"
"5"	"Max"	"Verstappen"	"VER"	"Red Bull Racing TAG Heuer"
"6"	"Fernando"	"Alonso"	"ALO"	"McLaren Honda"
"7"	"Carlos"	"Sainz"	"SAI"	"Toro Rosso"
"8"	"Sergio"	"Perez"	"PER"	"Force India Mercedes"
"9"	"Esteban"	"Ocon"	"OCO"	"Force India Mercedes"
"10"	"Stoffel"	"Vandoorne"	"VAN"	"McLaren Honda"
"11"	"Daniil"	"Kvyat"	"KVY"	"Toro Rosso"
"12"	"Jolyon"	"Palmer"	"PAL"	"Renault"
"13"	"Kevin"	"Magnussen"	"MAG"	"Haas Ferrari"
"14"	"Lance"	"Stroll"	"STR"	"Williams Mercedes"
"15"	"Pascal"	"Wehrlein"	"WEH"	"Sauber Ferrari"
"16"	"Marcus"	"Ericsson"	"ERI"	"Sauber Ferrari"
"17"	"Nico"	"Hulkenberg"	"HUL"	"Renault"
"NC"	"Paul"	"di Resta"	"DIR"	"Williams Mercedes"
"NC"	"Romain"	"Grosjean"	"GRO"	"Haas Ferrari"
"NC"	"Daniel"	"Ricciardo"	"RIC"	"Red Bull Racing TAG Heuer"
