"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Lewis"	"Hamilton"	"HAM"	"Mercedes"
"2"	"Max"	"Verstappen"	"VER"	"Red Bull Racing TAG Heuer"
"3"	"Daniel"	"Ricciardo"	"RIC"	"Red Bull Racing TAG Heuer"
"4"	"Valtteri"	"Bottas"	"BOT"	"Mercedes"
"5"	"Kimi"	"Räikkönen"	"RAI"	"Ferrari"
"6"	"Esteban"	"Ocon"	"OCO"	"Force India Mercedes"
"7"	"Sergio"	"Perez"	"PER"	"Force India Mercedes"
"8"	"Kevin"	"Magnussen"	"MAG"	"Haas Ferrari"
"9"	"Romain"	"Grosjean"	"GRO"	"Haas Ferrari"
"10"	"Felipe"	"Massa"	"MAS"	"Williams Mercedes"
"11"	"Fernando"	"Alonso"	"ALO"	"McLaren Honda"
"12"	"Jolyon"	"Palmer"	"PAL"	"Renault"
"13"	"Pierre"	"Gasly"	"GAS"	"Toro Rosso"
"14"	"Stoffel"	"Vandoorne"	"VAN"	"McLaren Honda"
"15"	"Pascal"	"Wehrlein"	"WEH"	"Sauber Ferrari"
"NC"	"Lance"	"Stroll"	"STR"	"Williams Mercedes"
"NC"	"Nico"	"Hulkenberg"	"HUL"	"Renault"
"NC"	"Marcus"	"Ericsson"	"ERI"	"Sauber Ferrari"
"NC"	"Sebastian"	"Vettel"	"VET"	"Ferrari"
"NC"	"Carlos"	"Sainz"	"SAI"	"Toro Rosso"
