"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Sebastian"	"Vettel"	"VET"	"Ferrari"
"2"	"Lewis"	"Hamilton"	"HAM"	"Mercedes"
"3"	"Valtteri"	"Bottas"	"BOT"	"Mercedes"
"4"	"Kimi"	"Räikkönen"	"RAI"	"Ferrari"
"5"	"Daniel"	"Ricciardo"	"RIC"	"Red Bull Racing TAG Heuer"
"6"	"Felipe"	"Massa"	"MAS"	"Williams Mercedes"
"7"	"Sergio"	"Perez"	"PER"	"Force India Mercedes"
"8"	"Romain"	"Grosjean"	"GRO"	"Haas Ferrari"
"9"	"Nico"	"Hulkenberg"	"HUL"	"Renault"
"10"	"Esteban"	"Ocon"	"OCO"	"Force India Mercedes"
"11"	"Pascal"	"Wehrlein"	"WEH"	"Sauber Ferrari"
"12"	"Daniil"	"Kvyat"	"KVY"	"Toro Rosso"
"13"	"Jolyon"	"Palmer"	"PAL"	"Renault"
"14"	"Fernando"	"Alonso"	"ALO"	"McLaren Honda"
"NC"	"Marcus"	"Ericsson"	"ERI"	"Sauber Ferrari"
"NC"	"Carlos"	"Sainz"	"SAI"	"Toro Rosso"
"NC"	"Lance"	"Stroll"	"STR"	"Williams Mercedes"
"NC"	"Max"	"Verstappen"	"VER"	"Red Bull Racing TAG Heuer"
"NC"	"Kevin"	"Magnussen"	"MAG"	"Haas Ferrari"
"NC"	"Stoffel"	"Vandoorne"	"VAN"	"McLaren Honda"
