"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"David"	"Coulthard"	"COU"	"McLaren Mercedes"
"2"	"Michael"	"Schumacher"	"MSC"	"Ferrari"
"3"	"Mika"	"Hakkinen"	"HAK"	"McLaren Mercedes"
"4"	"Rubens"	"Barrichello"	"BAR"	"Ferrari"
"5"	"Ralf"	"Schumacher"	"RSC"	"Williams BMW"
"6"	"Jarno"	"Trulli"	"TRU"	"Jordan Mugen Honda"
"7"	"Giancarlo"	"Fisichella"	"FIS"	"Benetton Playlife"
"8"	"Eddie"	"Irvine"	"IRV"	"Jaguar Cosworth"
"9"	"Jacques"	"Villeneuve"	"VIL"	"BAR Honda"
"10"	"Heinz-Harald"	"Frentzen"	"FRE"	"Jordan Mugen Honda"
"11"	"Jenson"	"Button"	"BUT"	"Williams BMW"
"12"	"Pedro"	"de la Rosa"	"DLR"	"Arrows Supertec"
"13"	"Jos"	"Verstappen"	"VER"	"Arrows Supertec"
"14"	"Alexander"	"Wurz"	"WUR"	"Benetton Playlife"
"15"	"Pedro"	"Diniz"	"DIN"	"Sauber Petronas"
"16"	"Johnny"	"Herbert"	"HER"	"Jaguar Cosworth"
"17"	"Jean"	"Alesi"	"ALE"	"Prost Peugeot"
"18"	"Ricardo"	"Zonta"	"ZON"	"BAR Honda"
"19"	"Mika"	"Salo"	"SAL"	"Sauber Petronas"
"20"	"Marc"	"Gene"	"GEN"	"Minardi Fondmetal"
"21"	"Gaston"	"Mazzacane"	"MAZ"	"Minardi Fondmetal"
