"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Kimi"	"Räikkönen"	"RAI"	"McLaren Mercedes"
"2"	"Felipe"	"Massa"	"MAS"	"Ferrari"
"3"	"Rubens"	"Barrichello"	"BAR"	"Honda"
"4"	"Pedro"	"de la Rosa"	"DLR"	"McLaren Mercedes"
"5"	"Mark"	"Webber"	"WEB"	"Williams Cosworth"
"6"	"Ralf"	"Schumacher"	"RSC"	"Toyota"
"7"	"Giancarlo"	"Fisichella"	"FIS"	"Renault"
"8"	"Jarno"	"Trulli"	"TRU"	"Toyota"
"9"	"Robert"	"Kubica"	"KUB"	"Sauber BMW"
"10"	"Nick"	"Heidfeld"	"HEI"	"Sauber BMW"
"11"	"Michael"	"Schumacher"	"MSC"	"Ferrari"
"12"	"David"	"Coulthard"	"COU"	"RBR Ferrari"
"13"	"Christian"	"Klien"	"KLI"	"RBR Ferrari"
"14"	"Jenson"	"Button"	"BUT"	"Honda"
"15"	"Fernando"	"Alonso"	"ALO"	"Renault"
"16"	"Tiago"	"Monteiro"	"MON"	"MF1 Toyota"
"17"	"Vitantonio"	"Liuzzi"	"LIU"	"STR Cosworth"
"18"	"Nico"	"Rosberg"	"ROS"	"Williams Cosworth"
"19"	"Takuma"	"Sato"	"SAT"	"Super Aguri Honda"
"20"	"Scott"	"Speed"	"SPE"	"STR Cosworth"
"21"	"Sakon"	"Yamamoto"	"YAM"	"Super Aguri Honda"
"22"	"Christijan"	"Albers"	"ALB"	"MF1 Toyota"
