"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Felipe"	"Massa"	"MAS"	"Ferrari"
"2"	"Michael"	"Schumacher"	"MSC"	"Ferrari"
"3"	"Fernando"	"Alonso"	"ALO"	"Renault"
"4"	"Giancarlo"	"Fisichella"	"FIS"	"Renault"
"5"	"Nick"	"Heidfeld"	"HEI"	"Sauber BMW"
"6"	"Jenson"	"Button"	"BUT"	"Honda"
"7"	"Kimi"	"Räikkönen"	"RAI"	"McLaren Mercedes"
"8"	"Robert"	"Kubica"	"KUB"	"Sauber BMW"
"9"	"Mark"	"Webber"	"WEB"	"Williams Cosworth"
"10"	"Christian"	"Klien"	"KLI"	"RBR Ferrari"
"11"	"Pedro"	"de la Rosa"	"DLR"	"McLaren Mercedes"
"12"	"Jarno"	"Trulli"	"TRU"	"Toyota"
"13"	"Rubens"	"Barrichello"	"BAR"	"Honda"
"14"	"Nico"	"Rosberg"	"ROS"	"Williams Cosworth"
"15"	"Ralf"	"Schumacher"	"RSC"	"Toyota"
"16"	"David"	"Coulthard"	"COU"	"RBR Ferrari"
"17"	"Scott"	"Speed"	"SPE"	"STR Cosworth"
"18"	"Vitantonio"	"Liuzzi"	"LIU"	"STR Cosworth"
"19"	"Tiago"	"Monteiro"	"MON"	"MF1 Toyota"
"20"	"Sakon"	"Yamamoto"	"YAM"	"Super Aguri Honda"
"21"	"Takuma"	"Sato"	"SAT"	"Super Aguri Honda"
"22"	"Christijan"	"Albers"	"ALB"	"MF1 Toyota"
