"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Jenson"	"Button"	"BUT"	"Honda"
"2"	"Giancarlo"	"Fisichella"	"FIS"	"Renault"
"3"	"Fernando"	"Alonso"	"ALO"	"Renault"
"4"	"Kimi"	"Räikkönen"	"RAI"	"McLaren Mercedes"
"5"	"Juan Pablo"	"Montoya"	"MOY"	"McLaren Mercedes"
"6"	"Ralf"	"Schumacher"	"RSC"	"Toyota"
"7"	"Mark"	"Webber"	"WEB"	"Williams Cosworth"
"8"	"Nick"	"Heidfeld"	"HEI"	"Sauber BMW"
"9"	"Jarno"	"Trulli"	"TRU"	"Toyota"
"10"	"Michael"	"Schumacher"	"MSC"	"Ferrari"
"11"	"David"	"Coulthard"	"COU"	"RBR Ferrari"
"12"	"Vitantonio"	"Liuzzi"	"LIU"	"STR Cosworth"
"13"	"Christian"	"Klien"	"KLI"	"RBR Ferrari"
"14"	"Nico"	"Rosberg"	"ROS"	"Williams Cosworth"
"15"	"Felipe"	"Massa"	"MAS"	"Ferrari"
"16"	"Rubens"	"Barrichello"	"BAR"	"Honda"
"17"	"Christijan"	"Albers"	"ALB"	"MF1 Toyota"
"18"	"Scott"	"Speed"	"SPE"	"STR Cosworth"
"19"	"Jacques"	"Villeneuve"	"VIL"	"Sauber BMW"
"20"	"Tiago"	"Monteiro"	"MON"	"MF1 Toyota"
"21"	"Takuma"	"Sato"	"SAT"	"Super Aguri Honda"
"22"	"Yuji"	"Ide"	"IDE"	"Super Aguri Honda"
