"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Sebastian"	"Vettel"	"VET"	"RBR Renault"
"2"	"Mark"	"Webber"	"WEB"	"RBR Renault"
"3"	"Fernando"	"Alonso"	"ALO"	"Ferrari"
"4"	"Lewis"	"Hamilton"	"HAM"	"McLaren Mercedes"
"5"	"Jenson"	"Button"	"BUT"	"McLaren Mercedes"
"6"	"Nico"	"Rosberg"	"ROS"	"Mercedes"
"7"	"Michael"	"Schumacher"	"MSC"	"Mercedes"
"8"	"Nico"	"Hulkenberg"	"HUL"	"Williams Cosworth"
"9"	"Robert"	"Kubica"	"KUB"	"Renault"
"10"	"Kamui"	"Kobayashi"	"KOB"	"Sauber Ferrari"
"11"	"Jaime"	"Alguersuari"	"ALG"	"STR Ferrari"
"12"	"Adrian"	"Sutil"	"SUT"	"Force India Mercedes"
"13"	"Sebastien"	"Buemi"	"BUE"	"STR Ferrari"
"14"	"Rubens"	"Barrichello"	"BAR"	"Williams Cosworth"
"15"	"Felipe"	"Massa"	"MAS"	"Ferrari"
"16"	"Vitaly"	"Petrov"	"PET"	"Renault"
"17"	"Nick"	"Heidfeld"	"HEI"	"Sauber Ferrari"
"18"	"Heikki"	"Kovalainen"	"KOV"	"Lotus Cosworth"
"19"	"Jarno"	"Trulli"	"TRU"	"Lotus Cosworth"
"20"	"Timo"	"Glock"	"GLO"	"Virgin Cosworth"
"21"	"Bruno"	"Senna"	"SEN"	"HRT Cosworth"
"22"	"Christian"	"Klien"	"KLI"	"HRT Cosworth"
"NC"	"Lucas"	"di Grassi"	"DIG"	"Virgin Cosworth"
"NC"	"Vitantonio"	"Liuzzi"	"LIU"	"Force India Mercedes"
