"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Fernando"	"Alonso"	"ALO"	"Ferrari"
"2"	"Felipe"	"Massa"	"MAS"	"Ferrari"
"3"	"Sebastian"	"Vettel"	"VET"	"RBR Renault"
"4"	"Lewis"	"Hamilton"	"HAM"	"McLaren Mercedes"
"5"	"Jenson"	"Button"	"BUT"	"McLaren Mercedes"
"6"	"Mark"	"Webber"	"WEB"	"RBR Renault"
"7"	"Robert"	"Kubica"	"KUB"	"Renault"
"8"	"Nico"	"Rosberg"	"ROS"	"Mercedes"
"9"	"Michael"	"Schumacher"	"MSC"	"Mercedes"
"10"	"Vitaly"	"Petrov"	"PET"	"Renault"
"11"	"Kamui"	"Kobayashi"	"KOB"	"Sauber Ferrari"
"12"	"Rubens"	"Barrichello"	"BAR"	"Williams Cosworth"
"13"	"Nico"	"Hulkenberg"	"HUL"	"Williams Cosworth"
"14"	"Pedro"	"de la Rosa"	"DLR"	"Sauber Ferrari"
"15"	"Jaime"	"Alguersuari"	"ALG"	"STR Ferrari"
"16"	"Vitantonio"	"Liuzzi"	"LIU"	"Force India Mercedes"
"17"	"Adrian"	"Sutil"	"SUT"	"Force India Mercedes"
"18"	"Timo"	"Glock"	"GLO"	"Virgin Cosworth"
"19"	"Bruno"	"Senna"	"SEN"	"HRT Cosworth"
"NC"	"Heikki"	"Kovalainen"	"KOV"	"Lotus Cosworth"
"NC"	"Lucas"	"di Grassi"	"DIG"	"Virgin Cosworth"
"NC"	"Sakon"	"Yamamoto"	"YAM"	"HRT Cosworth"
"NC"	"Jarno"	"Trulli"	"TRU"	"Lotus Cosworth"
"NC"	"Sebastien"	"Buemi"	"BUE"	"STR Ferrari"
