"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Fernando"	"Alonso"	"ALO"	"Renault"
"2"	"Jarno"	"Trulli"	"TRU"	"Toyota"
"3"	"Nick"	"Heidfeld"	"HEI"	"Williams BMW"
"4"	"Juan Pablo"	"Montoya"	"MOY"	"McLaren Mercedes"
"5"	"Ralf"	"Schumacher"	"RSC"	"Toyota"
"6"	"David"	"Coulthard"	"COU"	"RBR Cosworth"
"7"	"Michael"	"Schumacher"	"MSC"	"Ferrari"
"8"	"Christian"	"Klien"	"KLI"	"RBR Cosworth"
"9"	"Kimi"	"Räikkönen"	"RAI"	"McLaren Mercedes"
"10"	"Felipe"	"Massa"	"MAS"	"Sauber Petronas"
"11"	"Narain"	"Karthikeyan"	"KAR"	"Jordan Toyota"
"12"	"Tiago"	"Monteiro"	"MON"	"Jordan Toyota"
"13"	"Christijan"	"Albers"	"ALB"	"Minardi Cosworth"
"NC"	"Rubens"	"Barrichello"	"BAR"	"Ferrari"
"NC"	"Giancarlo"	"Fisichella"	"FIS"	"Renault"
"NC"	"Mark"	"Webber"	"WEB"	"Williams BMW"
"NC"	"Jacques"	"Villeneuve"	"VIL"	"Sauber Petronas"
"NC"	"Jenson"	"Button"	"BUT"	"BAR Honda"
"NC"	"Anthony"	"Davidson"	"DAV"	"BAR Honda"
"NC"	"Patrick"	"Friesacher "	"FRI"	"Minardi Cosworth"
