"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Jackie"	"Stewart"	"STE"	"Matra Ford"
"2"	"Chris"	"Amon"	"AMO"	"Ferrari"
"3"	"Jean-Pierre"	"Beltoise"	"BEL"	"Matra Ford"
"4"	"Graham"	"Hill"	"HIL"	"Lotus Ford"
"5"	"Jo"	"Siffert"	"SIF"	"Lotus Ford"
"6"	"John"	"Surtees"	"SUR"	"BRM"
"7"	"Jacky"	"Ickx"	"ICK"	"Brabham Climax"
"8"	"Jack"	"Brabham"	"BRA"	"Brabham Climax"
"9"	"Piers  "	"Courage"	"COU"	"Brabham Ford"
"10"	"Richard"	"Attwood"	"ATT"	"Lotus Ford"
"11"	"Bruce"	"McLaren"	"MCL"	"McLaren Ford"
"12"	"Denny"	"Hulme"	"HUL"	"McLaren Ford"
"13"	"Jackie"	"Oliver"	"OLI"	"BRM"
"14"	"Pedro"	"Rodriguez"	"ROD"	"BRM"
"15"	"Silvio "	"Moser "	"MOS"	"Brabham Ford"
"16"	"Vic "	"Elford "	"ELF"	"McLaren Ford"
