"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Dan"	"Gurney"	"GUR"	"Brabham Climax"
"2"	"Graham"	"Hill"	"HIL"	"BRM"
"3"	"Jack"	"Brabham"	"BRA"	"Brabham Climax"
"4"	"Peter "	"Arundell "	"ARU"	"Lotus Climax"
"5"	"Richie"	"Ginther"	"GIN"	"BRM"
"6"	"Bruce"	"McLaren"	"MCL"	"Cooper Climax"
"7"	"Phil"	"Hill"	"HIL"	"Cooper Climax"
"8"	"Mike"	"Hailwood"	"HAI"	"Lotus BRM"
"9"	"Lorenzo"	"Bandini"	"BAN"	"Ferrari"
"10"	"Chris"	"Amon"	"AMO"	"Lotus BRM"
"11"	"Maurice "	"Trintignant"	"TRI"	"BRM"
"12"	"Bob"	"Anderson"	"AND"	"Brabham Climax"
"NC"	"Innes"	"Ireland"	"IRE"	"BRP BRM"
"NC"	"Jim"	"Clark"	"CLA"	"Lotus Climax"
"NC"	"John"	"Surtees"	"SUR"	"Ferrari"
"NC"	"Trevor "	"Taylor "	"TAY"	"BRP BRM"
"NC"	"Jo"	"Siffert"	"SIF"	"Brabham BRM"
