"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"John"	"Surtees"	"SUR"	"Ferrari"
"2"	"Bruce"	"McLaren"	"MCL"	"Cooper Climax"
"3"	"Lorenzo"	"Bandini"	"BAN"	"Ferrari"
"4"	"Richie"	"Ginther"	"GIN"	"BRM"
"5"	"Innes"	"Ireland"	"IRE"	"BRP BRM"
"6"	"Mike"	"Spence"	"SPE"	"Lotus Climax"
"7"	"Jo"	"Siffert"	"SIF"	"Brabham BRM"
"8"	"Giancarlo"	"Baghetti"	"BAG"	"BRM"
"9"	"Ludovico"	"Scarfiotti"	"SCA"	"Ferrari"
"10"	"Dan"	"Gurney"	"GUR"	"Brabham Climax"
"11"	"Bob"	"Anderson"	"AND"	"Brabham Climax"
"12"	"Jo"	"Bonnier"	"BON"	"Brabham Climax"
"13"	"Peter  "	"Revson"	"REV"	"Lotus BRM"
"14"	"Jack"	"Brabham"	"BRA"	"Brabham Climax"
"NC"	"Jim"	"Clark"	"CLA"	"Lotus Climax"
"NC"	"Mario "	"de Araujo Cabral "	"DEA"	"Derrington-Francis ATS"
"NC"	"Maurice "	"Trintignant"	"TRI"	"BRM"
"NC"	"Ronnie"	"Bucknum"	"BUC"	"Honda"
"NC"	"Mike"	"Hailwood"	"HAI"	"Lotus BRM"
"NC"	"Graham"	"Hill"	"HIL"	"BRM"
