"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Lewis"	"Hamilton"	"HAM"	"Mercedes"
"2"	"Sebastian"	"Vettel"	"VET"	"Ferrari"
"3"	"Nico"	"Rosberg"	"ROS"	"Mercedes"
"4"	"Kimi"	"Räikkönen"	"RAI"	"Ferrari"
"5"	"Valtteri"	"Bottas"	"BOT"	"Williams Mercedes"
"6"	"Felipe"	"Massa"	"MAS"	"Williams Mercedes"
"7"	"Daniel"	"Ricciardo"	"RIC"	"Red Bull Racing Renault"
"8"	"Nico"	"Hulkenberg"	"HUL"	"Force India Mercedes"
"9"	"Carlos"	"Sainz"	"SAI"	"STR Renault"
"10"	"Romain"	"Grosjean"	"GRO"	"Lotus Mercedes"
"11"	"Sergio"	"Perez"	"PER"	"Force India Mercedes"
"12"	"Felipe"	"Nasr"	"NAS"	"Sauber Ferrari"
"13"	"Marcus"	"Ericsson"	"ERI"	"Sauber Ferrari"
"14"	"Fernando"	"Alonso"	"ALO"	"McLaren Honda"
"15"	"Max"	"Verstappen"	"VER"	"STR Renault"
"16"	"Pastor"	"Maldonado"	"MAL"	"Lotus Mercedes"
"17"	"Daniil"	"Kvyat"	"KVY"	"Red Bull Racing Renault"
"18"	"Will"	"Stevens"	"STE"	"Marussia Ferrari"
"19"	"Roberto"	"Merhi"	"MER"	"Marussia Ferrari"
"20"	"Jenson"	"Button"	"BUT"	"McLaren Honda"
