"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Lewis"	"Hamilton"	"HAM"	"Mercedes"
"2"	"Nico"	"Rosberg"	"ROS"	"Mercedes"
"3"	"Kimi"	"Räikkönen"	"RAI"	"Ferrari"
"4"	"Valtteri"	"Bottas"	"BOT"	"Williams Mercedes"
"5"	"Romain"	"Grosjean"	"GRO"	"Lotus Mercedes"
"6"	"Pastor"	"Maldonado"	"MAL"	"Lotus Mercedes"
"7"	"Nico"	"Hulkenberg"	"HUL"	"Force India Mercedes"
"8"	"Daniil"	"Kvyat"	"KVY"	"Red Bull Racing Renault"
"9"	"Daniel"	"Ricciardo"	"RIC"	"Red Bull Racing Renault"
"10"	"Sergio"	"Perez"	"PER"	"Force India Mercedes"
"11"	"Carlos"	"Sainz"	"SAI"	"STR Renault"
"12"	"Marcus"	"Ericsson"	"ERI"	"Sauber Ferrari"
"13"	"Fernando"	"Alonso"	"ALO"	"McLaren Honda"
"14"	"Felipe"	"Nasr"	"NAS"	"Sauber Ferrari"
"15"	"Felipe"	"Massa"	"MAS"	"Williams Mercedes"
"16"	"Roberto"	"Merhi"	"MER"	"Marussia Ferrari"
"17"	"Will"	"Stevens"	"STE"	"Marussia Ferrari"
"18"	"Sebastian"	"Vettel"	"VET"	"Ferrari"
"19"	"Max"	"Verstappen"	"VER"	"STR Renault"
"20"	"Jenson"	"Button"	"BUT"	"McLaren Honda"
