"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Lewis"	"Hamilton"	"HAM"	"Mercedes"
"2"	"Nico"	"Rosberg"	"ROS"	"Mercedes"
"3"	"Felipe"	"Massa"	"MAS"	"Williams Mercedes"
"4"	"Valtteri"	"Bottas"	"BOT"	"Williams Mercedes"
"5"	"Kimi"	"Räikkönen"	"RAI"	"Ferrari"
"6"	"Sebastian"	"Vettel"	"VET"	"Ferrari"
"7"	"Daniil"	"Kvyat"	"KVY"	"Red Bull Racing Renault"
"8"	"Carlos"	"Sainz"	"SAI"	"STR Renault"
"9"	"Nico"	"Hulkenberg"	"HUL"	"Force India Mercedes"
"10"	"Daniel"	"Ricciardo"	"RIC"	"Red Bull Racing Renault"
"11"	"Sergio"	"Perez"	"PER"	"Force India Mercedes"
"12"	"Romain"	"Grosjean"	"GRO"	"Lotus Mercedes"
"13"	"Max"	"Verstappen"	"VER"	"STR Renault"
"14"	"Pastor"	"Maldonado"	"MAL"	"Lotus Mercedes"
"15"	"Marcus"	"Ericsson"	"ERI"	"Sauber Ferrari"
"16"	"Felipe"	"Nasr"	"NAS"	"Sauber Ferrari"
"17"	"Fernando"	"Alonso"	"ALO"	"McLaren Honda"
"18"	"Jenson"	"Button"	"BUT"	"McLaren Honda"
"19"	"Will"	"Stevens"	"STE"	"Marussia Ferrari"
"20"	"Roberto"	"Merhi"	"MER"	"Marussia Ferrari"
