"year"	"name"
"1968"	"S.TINGLE"
"1967"	"S.TINGLE"
"1965"	"D.SERRURIER"
"1965"	"S.TINGLE"
"1965"	"J.PRETORIUS"
"1963"	"D.SERRURIER"
"1963"	"S.TINGLE"
"1962"	"D.SERRURIER"
