"year"	"name"
"1960"	"J.BOYD"
"1960"	"J.BRYAN"
"1960"	"J.McWITHEY"
"1960"	"R.AMICK"
"1960"	"W.WEILER"
"1960"	"B.CLEBERG"
"1960"	"P.GOLDSMITH"
"1959"	"T.BETTENHAUSEN"
"1959"	"J.BRYAN"
"1959"	"J.BOYD"
"1959"	"P.GOLDSMITH"
"1958"	"J.BRYAN"
"1958"	"J.RATHMANN"
"1958"	"T.BETTENHAUSEN"
"1958"	"G.AMICK"
"1957"	"S.HANKS"
"1957"	"J.RATHMANN"
"1956"	"E.RUSSO"
"1955"	"J.RATHMANN"
