"year"	"name"
"2022"	"N.MAZEPIN"
"2022"	"M.SCHUMACHER"
"2021"	"N.MAZEPIN"
"2021"	"M.SCHUMACHER"
"2020"	"R.GROSJEAN"
"2020"	"K.MAGNUSSEN"
"2020"	"C.ILOTT"
"2020"	"M.SCHUMACHER"
"2020"	"P.FITTIPALDI"
"2019"	"R.GROSJEAN"
"2019"	"K.MAGNUSSEN"
"2018"	"R.GROSJEAN"
"2018"	"K.MAGNUSSEN"
"2017"	"R.GROSJEAN"
"2017"	"K.MAGNUSSEN"
"2017"	"A.GIOVINAZZI"
"2016"	"R.GROSJEAN"
"2016"	"E.GUTIERREZ"
"2016"	"C.LECLERC"
