"year"	"name"
"1960"	"E.ROSE"
"1959"	"B.VEITH"
"1954"	"P.GOACHER"
"1953"	"J.RATHMANN"
"1953"	"D.OAKES"
"1951"	"H.BANKS"
"1950"	"L.WALLARD"
