"year"	"name"
"1970"	"P.COURAGE"
"1970"	"T.SCHENKEN"
"1970"	"B.REDMAN"
"1963"	"N.ESTEFANO"
"1963"	"R.LIPPI"
"1962"	"R.BUSSINELLO"
"1962"	"N.ESTEFANO"
"1962"	"R.LIPPI"
"1961"	"G.SCARLATTI"
"1961"	"N.VACCARELLA"
"1961"	"R.LIPPI"
"1961"	"R.BUSSINELLO"
