"year"	"name"
"2022"	"S.VETTEL"
"2022"	"L.STROLL"
"2021"	"S.VETTEL"
"2021"	"L.STROLL"
"1960"	"R.SALVADORI"
"1960"	"M.TRINTIGNANT"
"1959"	"R.SALVADORI"
"1959"	"C.SHELBY"
