"year"	"name"
"1960"	"E.SACHS"
"1960"	"A.HERMAN"
"1956"	"M.PIFER"
"1955"	"G.HARTLEY"
"1954"	"D.DINSMORE"
"1953"	"A.HEATH"
"1952"	"B.SWEIKERT"
"1952"	"B.CANTRELL"
"1952"	"F.LUPTOW"
"1951"	"J.HOYT"
"1950"	"J.DAVIES"
