"year"	"name"
"1991"	"O.GROUILLARD"
"1991"	"G.TARQUINI"
"1991"	"F.BARBAZZA"
"1991"	"S.JOHANSSON"
"1990"	"G.TARQUINI"
"1990"	"Y.DALMAS"
"1989"	"G.TARQUINI"
"1989"	"P.STREIFF"
"1989"	"J.WINKELHOCK"
"1989"	"Y.DALMAS"
"1988"	"P.STREIFF"
"1987"	"R.MORENO"
"1987"	"P.FABRE"
"1986"	"I.CAPELLI"
