"year"	"name"
"1989"	"B.SCHNEIDER"
"1989"	"A.SUZUKI"
"1988"	"P.GHINZANI"
"1988"	"B.SCHNEIDER"
"1987"	"M.BRUNDLE"
"1987"	"C.DANNER"
"1986"	"J.PALMER"
"1986"	"H.ROTHENGATTER"
"1985"	"C.DANNER"
"1985"	"J.PALMER"
