"year"	"name"
"2004"	"M.WEBBER"
"2004"	"C.KLIEN"
"2004"	"B.WIRDHEIM"
"2003"	"M.WEBBER"
"2003"	"J.WILSON"
"2003"	"A.PIZZONIA"
"2002"	"E.IRVINE"
"2002"	"P.De La ROSA"
"2001"	"E.IRVINE"
"2001"	"L.BURTI"
"2001"	"P.De La ROSA"
"2000"	"L.BURTI"
"2000"	"E.IRVINE"
"2000"	"J.HERBERT"
