"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Eddie "	"Sachs"	"SAC"	"Ewing Offenhauser"
"2"	"Jim"	"Rathmann"	"RAT"	"Watson Offenhauser"
"3"	"Rodger"	"Ward"	"WAR"	"Watson Offenhauser"
"4"	"Dick"	"Rathmann"	"RAT"	"Watson Offenhauser"
"5"	"Len "	"Sutton"	"SUT"	"Watson Offenhauser"
"6"	"Troy"	"Ruttman"	"RUT"	"Watson Offenhauser"
"7"	"Eddie"	"Johnson"	"JOH"	"Watson Offenhauser"
"8"	"Don "	"Branson"	"BRA"	"Phillips Offenhauser"
"9"	"Chuck "	"Stevenson"	"STE"	"Watson Offenhauser"
"10"	"Jimmy"	"Bryan"	"BRY"	"Epperly Offenhauser"
"11"	"Don "	"Freeland"	"FRE"	"Kurtis Kraft Offenhauser"
"12"	"Lloyd "	"Ruby "	"RUB"	"Watson Offenhauser"
"13"	"Johnny "	"Boyd"	"BOY"	"Epperly Offenhauser"
"14"	"Bob "	"Christie"	"CHR"	"Kurtis Kraft Offenhauser"
"15"	"Wayne "	"Weiler"	"WEI"	"Epperly Offenhauser"
"16"	"Anthony Joseph"	"Foyt"	"FOY"	"Epperly Offenhauser"
"17"	"Johnny"	"Thomson"	"THO"	"Kurtis Kraft Offenhauser"
"18"	"Tony "	"Bettenhausen"	"BET"	"Watson Offenhauser"
"19"	"Shorty "	"Templeman"	"TEM"	"Kurtis Kraft Offenhauser"
"20"	"Gene"	"Force"	"FOR"	"Kurtis Kraft Offenhauser"
"21"	"Bobby "	"Grim"	"GRI"	"Meskowski Offenhauser"
"22"	"Red "	"Amick"	"AMI"	"Epperly Offenhauser"
"23"	"Jim "	"Hurtubise"	"HUR"	"Christensen Offenhauser"
"24"	"Gene"	"Hartley"	"HAR"	"Kurtis Kraft Offenhauser"
"25"	"Bob "	"Veith"	"VEI"	"Meskowski Offenhauser"
"26"	"Paul"	"Goldsmith"	"GOL"	"Epperly Offenhauser"
"27"	"Duane"	"Carter"	"CAR"	"Kuzma Offenhauser"
"28"	"Bud "	"Tingelstad"	"TIN"	"Watson Offenhauser"
"29"	"Eddie "	"Russo"	"RUS"	"Kurtis Kraft Offenhauser"
"30"	"Al "	"Herman"	"HER"	"Ewing Offenhauser"
"31"	"Bill"	"Homeier"	"HOM"	"Kuzma Offenhauser"
"32"	"Jim "	"McWithey"	"MCW"	"Epperly Offenhauser"
"33"	"Dempsey "	"Wilson"	"WIL"	"Kurtis Kraft Offenhauser"
