"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Lewis"	"Hamilton"	"HAM"	"Mercedes"
"2"	"Felipe"	"Massa"	"MAS"	"Williams Mercedes"
"3"	"Valtteri"	"Bottas"	"BOT"	"Williams Mercedes"
"4"	"Daniel"	"Ricciardo"	"RIC"	"Red Bull Racing Renault"
"5"	"Jenson"	"Button"	"BUT"	"McLaren Mercedes"
"6"	"Nico"	"Hulkenberg"	"HUL"	"Force India Mercedes"
"7"	"Sergio"	"Perez"	"PER"	"Force India Mercedes"
"8"	"Sebastian"	"Vettel"	"VET"	"Red Bull Racing Renault"
"9"	"Fernando"	"Alonso"	"ALO"	"Ferrari"
"10"	"Kimi"	"Räikkönen"	"RAI"	"Ferrari"
"11"	"Kevin"	"Magnussen"	"MAG"	"McLaren Mercedes"
"12"	"Jean-Eric"	"Vergne"	"VER"	"STR Renault"
"13"	"Romain"	"Grosjean"	"GRO"	"Lotus Renault"
"14"	"Nico"	"Rosberg"	"ROS"	"Mercedes"
"15"	"Esteban"	"Gutierrez "	"GUT"	"Sauber Ferrari"
"16"	"Adrian"	"Sutil"	"SUT"	"Sauber Ferrari"
"17"	"Will"	"Stevens"	"STE"	"Caterham Renault"
"NC"	"Kamui"	"Kobayashi"	"KOB"	"Caterham Renault"
"NC"	"Pastor"	"Maldonado"	"MAL"	"Lotus Renault"
"NC"	"Daniil"	"Kvyat"	"KVY"	"STR Renault"
