"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Alain"	"Prost"	"PRO"	"McLaren Honda"
"2"	"Ayrton"	"Senna"	"SEN"	"McLaren Honda"
"3"	"Riccardo"	"Patrese"	"PAT"	"Williams Renault"
"4"	"Gerhard"	"Berger"	"BER"	"Ferrari"
"5"	"Nigel"	"Mansell"	"MAN"	"Ferrari"
"6"	"Thierry"	"Boutsen"	"BOU"	"Williams Renault"
"7"	"Stefano"	"Modena"	"MOD"	"Brabham Judd"
"8"	"Alex"	"Caffi"	"CAF"	"Dallara Ford"
"9"	"Andrea"	"de Cesaris"	"DEC"	"Dallara Ford"
"10"	"Philippe"	"Alliot"	"ALL"	"Lola Lamborghini"
"11"	"Pierluigi"	"Martini"	"MAR"	"Minardi Ford"
"12"	"Derek"	"Warwick"	"WAR"	"Arrows Ford"
"13"	"Alessandro"	"Nannini"	"NAN"	"Benetton Ford"
"14"	"Jonathan "	"Palmer"	"PAL"	"Tyrrell Ford"
"15"	"Nicola"	"Larini"	"LAR"	"Osella Ford"
"16"	"Eddie "	"Cheever"	"CHE"	"Arrows Ford"
"17"	"Mauricio"	"Gugelmin"	"GUG"	"March Judd"
"18"	"Stefan"	"Johansson"	"JOH"	"Onyx Ford"
"19"	"Nelson"	"Piquet"	"PIQ"	"Lotus Judd"
"20"	"Michele"	"Alboreto"	"ALB"	"Tyrrell Ford"
"21"	"Ivan"	"Capelli"	"CAP"	"March Judd"
"22"	"Rene"	"Arnoux"	"ARN"	"Ligier Ford"
"23"	"Christian"	"Danner"	"DAN"	"Rial Ford"
"24"	"Luis"	"Perez-Sala"	"PER"	"Minardi Ford"
"25"	"Gabriele"	"Tarquini"	"TAR"	"AGS Ford"
"26"	"Roberto"	"Moreno"	"MOR"	"Coloni Ford"
