"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Ayrton"	"Senna"	"SEN"	"McLaren Honda"
"2"	"Gerhard"	"Berger"	"BER"	"Ferrari"
"3"	"Nigel"	"Mansell"	"MAN"	"Ferrari"
"4"	"Alain"	"Prost"	"PRO"	"McLaren Honda"
"5"	"Pierluigi"	"Martini"	"MAR"	"Minardi Ford"
"6"	"Riccardo"	"Patrese"	"PAT"	"Williams Renault"
"7"	"Alex"	"Caffi"	"CAF"	"Dallara Ford"
"8"	"Thierry"	"Boutsen"	"BOU"	"Williams Renault"
"9"	"Luis"	"Perez-Sala"	"PER"	"Minardi Ford"
"10"	"Martin"	"Brundle"	"BRU"	"Brabham Judd"
"11"	"Stefano"	"Modena"	"MOD"	"Brabham Judd"
"12"	"Stefan"	"Johansson"	"JOH"	"Onyx Ford"
"13"	"Alessandro"	"Nannini"	"NAN"	"Benetton Ford"
"14"	"Mauricio"	"Gugelmin"	"GUG"	"March Judd"
"15"	"Roberto"	"Moreno"	"MOR"	"Coloni Ford"
"16"	"Emanuele"	"Pirro"	"PIR"	"Benetton Ford"
"17"	"Philippe"	"Alliot"	"ALL"	"Lola Lamborghini"
"18"	"Jonathan "	"Palmer"	"PAL"	"Tyrrell Ford"
"19"	"Andrea"	"de Cesaris"	"DEC"	"Dallara Ford"
"20"	"Nelson"	"Piquet"	"PIQ"	"Lotus Judd"
"21"	"Michele"	"Alboreto"	"ALB"	"Lola Lamborghini"
"22"	"Derek"	"Warwick"	"WAR"	"Arrows Ford"
"23"	"Rene"	"Arnoux"	"ARN"	"Ligier Ford"
"24"	"Ivan"	"Capelli"	"CAP"	"March Judd"
"25"	"Satoru"	"Nakajima"	"NAK"	"Lotus Judd"
"26"	"Eddie "	"Cheever"	"CHE"	"Arrows Ford"
