"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Jack"	"Brabham"	"BRA"	"Brabham Climax"
"2"	"Denny"	"Hulme"	"HUL"	"Brabham Climax"
"3"	"Jim"	"Clark"	"CLA"	"Lotus Climax"
"4"	"Dan"	"Gurney"	"GUR"	"Eagle Climax"
"5"	"Mike "	"Parkes "	"PAR"	"Ferrari"
"6"	"Jochen"	"Rindt"	"RIN"	"Cooper Maserati"
"7"	"Graham"	"Hill"	"HIL"	"BRM"
"8"	"Jackie"	"Stewart"	"STE"	"BRM"
"9"	"Lorenzo"	"Bandini"	"BAN"	"Ferrari"
"10"	"John"	"Surtees"	"SUR"	"Cooper Maserati"
"11"	"Jo"	"Siffert"	"SIF"	"Cooper Maserati"
"12"	"Mike"	"Spence"	"SPE"	"Lotus BRM"
"13"	"Jo"	"Bonnier"	"BON"	"Brabham Climax"
"14"	"Bob"	"Anderson"	"AND"	"Brabham Climax"
"15"	"Peter "	"Arundell "	"ARU"	"Lotus Climax"
"16"	"Guy "	"Ligier "	"LIG"	"Cooper Maserati"
"17"	"John "	"Taylor "	"TAY"	"Brabham BRM"
