"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Jim"	"Clark"	"CLA"	"Lotus Climax"
"2"	"John"	"Surtees"	"SUR"	"Ferrari"
"3"	"Jackie"	"Stewart"	"STE"	"BRM"
"4"	"Graham"	"Hill"	"HIL"	"BRM"
"5"	"Lorenzo"	"Bandini"	"BAN"	"Ferrari"
"6"	"Denny"	"Hulme"	"HUL"	"Brabham Climax"
"7"	"Jochen"	"Rindt"	"RIN"	"Cooper Maserati"
"8"	"Bob"	"Anderson"	"AND"	"Brabham Climax"
"9"	"Richie"	"Ginther"	"GIN"	"Cooper Maserati"
"10"	"Bruce"	"McLaren"	"MCL"	"McLaren Serenissima"
"11"	"Jack"	"Brabham"	"BRA"	"Brabham Climax"
"12"	"Mike"	"Spence"	"SPE"	"Lotus BRM"
"13"	"Jo"	"Siffert"	"SIF"	"Cooper Maserati"
"14"	"Jo"	"Bonnier"	"BON"	"Brabham Climax"
"15"	"Guy "	"Ligier "	"LIG"	"Cooper Maserati"
"16"	"Bob"	"Bondurant"	"BON"	"BRM"
