"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Lorenzo"	"Bandini"	"BAN"	"Ferrari"
"2"	"John"	"Surtees"	"SUR"	"Cooper Maserati"
"3"	"Mike "	"Parkes "	"PAR"	"Ferrari"
"4"	"Jack"	"Brabham"	"BRA"	"Brabham Climax"
"5"	"Jochen"	"Rindt"	"RIN"	"Cooper Maserati"
"6"	"Jo"	"Siffert"	"SIF"	"Cooper Maserati"
"7"	"Chris"	"Amon"	"AMO"	"Cooper Maserati"
"8"	"Graham"	"Hill"	"HIL"	"BRM"
"9"	"Denny"	"Hulme"	"HUL"	"Brabham Climax"
"10"	"Mike"	"Spence"	"SPE"	"Lotus BRM"
"11"	"Guy "	"Ligier "	"LIG"	"Cooper Maserati"
"12"	"Bob"	"Anderson"	"AND"	"Brabham Climax"
"13"	"Pedro"	"Rodriguez"	"ROD"	"Lotus Climax"
"14"	"Dan"	"Gurney"	"GUR"	"Eagle Climax"
"15"	"John "	"Taylor "	"TAY"	"Brabham BRM"
"16"	"Peter "	"Arundell "	"ARU"	"Lotus Climax"
"17"	"Jo"	"Bonnier"	"BON"	"Brabham Climax"
