"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Mario"	"Andretti"	"AND"	"Lotus Ford"
"2"	"James"	"Hunt"	"HUN"	"McLaren Ford"
"3"	"Niki"	"Lauda"	"LAU"	"Ferrari"
"4"	"John"	"Watson"	"WAT"	"Penske Ford"
"5"	"Jody"	"Scheckter"	"SCH"	"Tyrrell Ford"
"6"	"Carlos"	"Pace"	"PAC"	"Brabham Alfa Romeo"
"7"	"Clay"	"Regazzoni"	"REG"	"Ferrari"
"8"	"Vittorio"	"Brambilla"	"BRA"	"March Ford"
"9"	"Ronnie"	"Peterson"	"PET"	"March Ford"
"10"	"Masahiro"	"Hasemi"	"HAS"	"Kojima Ford"
"11"	"Jacques"	"Laffite"	"LAF"	"Ligier Matra"
"12"	"Jochen"	"Mass"	"MAS"	"McLaren Ford"
"13"	"Patrick"	"Depailler"	"DEP"	"Tyrrell Ford"
"14"	"Tom"	"Pryce"	"PRY"	"Shadow Ford"
"15"	"Jean-Pierre"	"Jarier"	"JAR"	"Shadow Ford"
"16"	"Gunnar"	"Nilsson"	"NIL"	"Lotus Ford"
"17"	"Larry"	"Perkins"	"PER"	"Brabham Alfa Romeo"
"18"	"Hans-Joachim"	"Stuck"	"STU"	"March Ford"
"19"	"Arturo"	"Merzario"	"MER"	"Wolf-Williams"
"20"	"Alan "	"Jones"	"JON"	"Surtees Ford"
"21"	"Kazuyoshi"	"Hoshino"	"HOS"	"Tyrrell Ford"
"22"	"Harald"	"Ertl"	"ERT"	"Hesketh Ford"
"23"	"Emerson"	"Fittipaldi"	"FIT"	"Fittipaldi Ford"
"24"	"Noritake"	"Takahara"	"TAK"	"Surtees Ford"
"25"	"Hans"	"Binder"	"BIN"	"Wolf-Williams"
