"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Carlos"	"Pace"	"PAC"	"Brabham Ford"
"2"	"Carlos"	"Reutemann"	"REU"	"Brabham Ford"
"3"	"Jody"	"Scheckter"	"SCH"	"Tyrrell Ford"
"4"	"Niki"	"Lauda"	"LAU"	"Ferrari"
"5"	"Patrick"	"Depailler"	"DEP"	"Tyrrell Ford"
"6"	"Mario"	"Andretti"	"AND"	"Parnelli Ford"
"7"	"Vittorio"	"Brambilla"	"BRA"	"March Ford"
"8"	"Ronnie"	"Peterson"	"PET"	"Lotus Ford"
"9"	"Clay"	"Regazzoni"	"REG"	"Ferrari"
"10"	"John"	"Watson"	"WAT"	"Surtees Ford"
"11"	"Emerson"	"Fittipaldi"	"FIT"	"McLaren Ford"
"12"	"James"	"Hunt"	"HUN"	"Hesketh Ford"
"13"	"Jean-Pierre"	"Jarier"	"JAR"	"Shadow Matra"
"14"	"Rolf"	"Stommelen"	"STO"	"Lola Ford"
"15"	"Arturo"	"Merzario"	"MER"	"Frank Williams Racing Cars/Williams"
"16"	"Jochen"	"Mass"	"MAS"	"McLaren Ford"
"17"	"Ian"	"Scheckter"	"SCH"	"Tyrrell Ford"
"18"	"Mark"	"Donohue"	"DON"	"March Ford"
"19"	"Tom"	"Pryce"	"PRY"	"Shadow Matra"
"20"	"Dave"	"Charlton"	"CHA"	"McLaren Ford"
"21"	"Jacky"	"Ickx"	"ICK"	"Lotus Ford"
"22"	"Eddie "	"Keizan"	"KEI"	"Lotus Ford"
"23"	"Jacques"	"Laffite"	"LAF"	"Frank Williams Racing Cars/Williams"
"24"	"Bob"	"Evans"	"EVA"	"BRM"
"25"	"Guy  "	"Tunmer"	"TUN"	"Lotus Ford"
"26"	"Lella"	"Lombardi"	"LOM"	"March Ford"
"27"	"Wilson"	"Fittipaldi"	"FIT"	"Fittipaldi Ford"
