"positions"	"names"
"1"	"Tony Brooks"
"3"	"Dan Gurney"
"6"	"Phil Hill"
"12"	"Maurice Trintignant"
"7"	"Jo Bonnier"
"15"	"Ian Burgess"
"8"	"Harry Schell"
"9"	"Bruce McLaren"
"11"	"Hans Herrmann"
"5"	"Masten Gregory"
"4"	"Jack Brabham"
"10"	"Graham Hill"
"13"	"Innes Ireland"
"14"	"Cliff Allison"
"2"	"Stirling Moss"
