"positions"	"names"
"1"	"Stirling Moss"
"5"	"Phil Hill"
"3"	"Jack Brabham"
"4"	"Dan Gurney"
"8"	"Cliff Allison"
"6"	"Olivier Gendebien"
"7"	"Harry Schell"
"11"	"Jo Bonnier"
"13"	"Maurice Trintignant"
"19"	"Carroll Shelby"
"18"	"Colin Davis"
"12"	"Giorgio Scarlatti"
"15"	"Ron Flockhart"
"16"	"Ian Burgess"
"21"	"Giulio Cabianca"
"17"	"Roy Salvadori"
"9"	"Bruce McLaren"
"12"	"Jack Fairman"
"14"	"Innes Ireland"
"10"	"Graham Hill"
"2"	"Tony Brooks"
