"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Bob"	"Sweikert"	"SWE"	"Kurtis Kraft Offenhauser"
"2"	"Tony "	"Bettenhausen"	"BET"	"Kurtis Kraft Offenhauser"
"2"	"Paul"	"Russo"	"RUS"	"Kurtis Kraft Offenhauser"
"3"	"Jimmy"	"Davies"	"DAV"	"Kurtis Kraft Offenhauser"
"4"	"Johnny"	"Thomson"	"THO"	"Kuzma Offenhauser"
"5"	"Walt "	"Faulkner"	"FAU"	"Kurtis Kraft Offenhauser"
"5"	"Bill"	"Homeier"	"HOM"	"Kurtis Kraft Offenhauser"
"6"	"Andy"	"Linden"	"LIN"	"Kurtis Kraft Offenhauser"
"7"	"Al "	"Herman"	"HER"	"Kurtis Kraft Offenhauser"
"8"	"Pat "	"O'Connor"	"O'C"	"Kurtis Kraft Offenhauser"
"9"	"Jimmy "	"Daywalt"	"DAY"	"Kurtis Kraft Offenhauser"
"10"	"Pat"	"Flaherty"	"FLA"	"Kurtis Kraft Offenhauser"
"11"	"Duane"	"Carter"	"CAR"	"Kuzma Offenhauser"
"12"	"Chuck "	"Weyant"	"WEY"	"Kurtis Kraft Offenhauser"
"13"	"Eddie"	"Johnson"	"JOH"	"Trevis Offenhauser"
"14"	"Jim"	"Rathmann"	"RAT"	"Epperly Offenhauser"
"15"	"Don "	"Freeland"	"FRE"	"Phillips Offenhauser"
"16"	"Cal "	"Niday"	"NID"	"Kurtis Kraft Offenhauser"
"17"	"Art"	"Cross"	"CRO"	"Kurtis Kraft Offenhauser"
"18"	"Shorty "	"Templeman"	"TEM"	"Trevis Offenhauser"
"19"	"Sam"	"Hanks"	"HAN"	"Kurtis Kraft Offenhauser"
"20"	"Keith "	"Andrews"	"AND"	"Schroeder Offenhauser"
"21"	"Johnnie "	"Parsons"	"PAR"	"Kurtis Kraft Offenhauser"
"22"	"Eddie "	"Russo"	"RUS"	"Pawl Offenhauser"
"23"	"Ray "	"Crawford"	"CRA"	"Kurtis Kraft Offenhauser"
"24"	"Jimmy"	"Bryan"	"BRY"	"Kuzma Offenhauser"
"25"	"Bill "	"Vukovich "	"VUK"	"Kurtis Kraft Offenhauser"
"26"	"Jack"	"McGrath"	"MCG"	"Kurtis Kraft Offenhauser"
"27"	"Al "	"Keller"	"KEL"	"Kurtis Kraft Offenhauser"
"28"	"Rodger"	"Ward"	"WAR"	"Kuzma Offenhauser"
"29"	"Johnny "	"Boyd"	"BOY"	"Kurtis Kraft Offenhauser"
"30"	"Ed "	"Elisian"	"ELI"	"Kurtis Kraft Offenhauser"
"31"	"Jerry "	"Hoyt"	"HOY"	"Stevens Offenhauser"
"32"	"Fred"	"Agabashian"	"AGA"	"Kurtis Kraft Offenhauser"
"33"	"Jimmy"	"Reece"	"REE"	"Pankratz Offenhauser"
