"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1977"	"1977 South African F1 GP"	"Brabham"	"2"	"13"	""
"1977"	"1977 Brazilian F1 GP"	"Brabham"	"12"	"DNF"	"Accident"
"1977"	"1977 Argentine F1 GP"	"Brabham"	"0"	"2"	""
"1976"	"1976 Japanese F1 GP"	"Brabham"	"6"	"DNF"	"Withdrew"
"1976"	"1976 USA F1 GP"	"Brabham"	"10"	"DNF"	"Collision"
"1976"	"1976 Canadian F1 GP"	"Brabham"	"10"	"7"	""
"1976"	"1976 Italian F1 GP"	"Brabham"	"3"	"DNF"	"Engine"
"1976"	"1976 Dutch F1 GP"	"Brabham"	"9"	"DNF"	"Oil Leak"
"1976"	"1976 Austrian F1 GP"	"Brabham"	"18"	"DNF"	"Accident"
"1976"	"1976 German F1 GP"	"Brabham"	"7"	"4"	""
"1976"	"1976 British F1 GP"	"Brabham"	"16"	"8"	""
"1976"	"1976 French F1 GP"	"Brabham"	"5"	"4"	""
"1976"	"1976 Swedish F1 GP"	"Brabham"	"10"	"8"	""
"1976"	"1976 Monaco F1 GP"	"Brabham"	"0"	"9"	""
"1976"	"1976 Belgian F1 GP"	"Brabham"	"9"	"DNF"	"Electrical"
"1976"	"1976 Spanish F1 GP"	"Brabham"	"11"	"6"	""
"1976"	"1976 USA West F1 GP"	"Brabham"	"13"	"9"	""
"1976"	"1976 South African F1 GP"	"Brabham"	"14"	"DNF"	"Oil Pressure"
"1976"	"1976 Brazilian F1 GP"	"Brabham"	"10"	"10"	""
"1975"	"1975 USA F1 GP"	"Brabham"	"16"	"DNF"	"Accident"
"1975"	"1975 Italian F1 GP"	"Brabham"	"10"	"DNF"	"Throttle"
"1975"	"1975 Austrian F1 GP"	"Brabham"	"6"	"DNF"	"Engine"
"1975"	"1975 German F1 GP"	"Brabham"	"2"	"DNF"	"Suspension"
"1975"	"1975 British F1 GP"	"Brabham"	"2"	"2"	"Accident"
"1975"	"1975 French F1 GP"	"Brabham"	"5"	"DNF"	"Transmission"
"1975"	"1975 Dutch F1 GP"	"Brabham"	"9"	"5"	""
