"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1959"	"1959 Indianapolis 500"	"Christensen"	"14"	"27"	"Fuel leak"
"1958"	"1958 Indianapolis 500"	"Lesovsky"	"10"	"25"	"Fuel pump"
"1957"	"1957 Indianapolis 500"	"Kurtis Kraft"	"19"	"11"	""
"1956"	"1956 Indianapolis 500"	"Kurtis Kraft"	"24"	"25"	"Engine"
