"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1955"	"1955 British F1 GP"	"Connaught"	"19"	"DNF"	"Brakes"
"1954"	"1954 British F1 GP"	"Connaught"	"22"	"13"	""
