"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"2020"	"2020 Eifel F1 GP"	"Racing Point"	"20"	"8"	""
"2020"	"70th Anniversary F1 GP"	"Racing Point"	"3"	"7"	""
"2020"	"2020 British F1 GP"	"Racing Point"	"13"	"DNS"	"Power unit"
"2019"	"2019 Abu Dhabi F1 GP"	"Renault"	"9"	"12"	""
"2019"	"2019 Brazilian F1 GP"	"Renault"	"13"	"15"	""
"2019"	"2019 USA F1 GP"	"Renault"	"11"	"9"	""
"2019"	"2019 Mexican F1 GP"	"Renault"	"12"	"10"	""
"2019"	"2019 Japanese F1 GP"	"Renault"	"15"	"DSQ"	""
"2019"	"2019 Russian F1 GP"	"Renault"	"6"	"10"	""
"2019"	"2019 Singapore F1 GP"	"Renault"	"8"	"9"	""
"2019"	"2019 Italian F1 GP"	"Renault"	"6"	"5"	""
"2019"	"2019 Belgian F1 GP"	"Renault"	"12"	"8"	""
"2019"	"2019 Hungarian F1 GP"	"Renault"	"11"	"12"	""
"2019"	"2019 German F1 GP"	"Renault"	"9"	"DNF"	"Spun off"
"2019"	"2019 British F1 GP"	"Renault"	"10"	"10"	""
"2019"	"2019 Austrian F1 GP"	"Renault"	"15"	"13"	""
"2019"	"2019 French F1 GP"	"Renault"	"13"	"8"	""
"2019"	"2019 Canadian F1 GP"	"Renault"	"7"	"7"	""
"2019"	"2019 Monaco F1 GP"	"Renault"	"11"	"13"	""
"2019"	"2019 Spanish F1 GP"	"Renault"	"20"	"13"	""
"2019"	"2019 Azerbaijan F1 GP"	"Renault"	"15"	"14"	""
"2019"	"2019 Chinese F1 GP"	"Renault"	"8"	"DNF"	"MGU-K"
"2019"	"2019 Bahrain F1 GP"	"Renault"	"17"	"17"	"Power unit"
"2019"	"2019 Australian F1 GP"	"Renault"	"11"	"7"	""
"2018"	"2018 Abu Dhabi F1 GP"	"Renault"	"10"	"DNF"	"Collision"
"2018"	"2018 Brazilian F1 GP"	"Renault"	"13"	"DNF"	"Power unit"
"2018"	"2018 Mexican F1 GP"	"Renault"	"7"	"6"	""
"2018"	"2018 USA F1 GP"	"Renault"	"7"	"6"	""
"2018"	"2018 Japanese F1 GP"	"Renault"	"16"	"DNF"	"Rear suspension"
"2018"	"2018 Russian F1 GP"	"Renault"	"12"	"12"	""
"2018"	"2018 Singapore F1 GP"	"Renault"	"10"	"10"	""
"2018"	"2018 Italian F1 GP"	"Renault"	"20"	"13"	""
"2018"	"2018 Belgian F1 GP"	"Renault"	"18"	"DNF"	"Collision damage"
"2018"	"2018 Hungarian F1 GP"	"Renault"	"13"	"12"	""
"2018"	"2018 German F1 GP"	"Renault"	"7"	"5"	""
"2018"	"2018 British F1 GP"	"Renault"	"11"	"6"	""
"2018"	"2018 Austrian F1 GP"	"Renault"	"10"	"DNF"	"Power unit"
"2018"	"2018 French F1 GP"	"Renault"	"12"	"9"	""
"2018"	"2018 Canadian F1 GP"	"Renault"	"7"	"7"	""
"2018"	"2018 Monaco F1 GP"	"Renault"	"11"	"8"	""
"2018"	"2018 Spanish F1 GP"	"Renault"	"16"	"DNF"	"Collision Grosjean"
"2018"	"2018 Azerbijan F1 GP"	"Renault"	"14"	"DNF"	"Spun off"
"2018"	"2018 Chinese F1 GP"	"Renault"	"7"	"6"	""
"2018"	"2018 Bahrain F1 GP"	"Renault"	"7"	"6"	""
"2018"	"2018 Australian F1 GP"	"Renault"	"7"	"7"	""
"2017"	"2017 Abu Dhabi F1 GP"	"Renault"	"7"	"6"	""
"2017"	"2017 Brazilian F1 GP"	"Renault"	"7"	"10"	""
"2017"	"2017 Mexican F1 GP"	"Renault"	"7"	"DNF"	"Power unit"
"2017"	"2017 USA F1 GP"	"Renault"	"18"	"DNF"	"Oil leak"
"2017"	"2017 Japanese F1 GP"	"Renault"	"11"	"DNF"	"DRS failure"
"2017"	"2017 Singapore F1 GP"	"Renault"	"7"	"DNF"	"Oil leak"
"2017"	"2017 Malaysian F1 GP"	"Renault"	"8"	"16"	""
"2017"	"2017 Italian F1 GP"	"Renault"	"14"	"13"	""
"2017"	"2017 Belgian F1 GP"	"Renault"	"7"	"6"	""
"2017"	"2017 Hungarian F1 GP"	"Renault"	"12"	"17"	"Brakes"
"2017"	"2017 British F1 GP"	"Renault"	"5"	"6"	""
"2017"	"2017 Austrian F1 GP"	"Renault"	"11"	"13"	""
"2017"	"2017 Azerbaijan F1 GP"	"Renault"	"13"	"DNF"	"Accident"
"2017"	"2017 Canadian F1 GP"	"Renault"	"10"	"8"	""
"2017"	"2017 Monaco F1 GP"	"Renault"	"10"	"DNF"	"Gearbox"
"2017"	"2017 Spanish F1 GP"	"Renault"	"13"	"6"	""
"2017"	"2017 Russian F1 GP"	"Renault"	"8"	"8"	""
"2017"	"2017 Bahrain F1 GP"	"Renault"	"7"	"9"	""
"2017"	"2017 Chinese F1 GP"	"Renault"	"7"	"12"	""
"2017"	"2017 Australian F1 GP"	"Renault"	"11"	"11"	""
"2016"	"2016 Abu Dhabi F1 GP"	"Force India"	"7"	"7"	""
"2016"	"2016 Brazilian F1 GP"	"Force India"	"8"	"7"	""
"2016"	"2016 Mexican F1 GP"	"Force India"	"5"	"7"	""
"2016"	"2016 USA F1 GP"	"Force India"	"7"	"DNF"	"Collision"
"2016"	"2016 Japanese F1 GP"	"Force India"	"9"	"8"	""
"2016"	"2016 Malaysian F1 GP"	"Force India"	"8"	"8"	""
"2016"	"2016 Singapore F1 GP"	"Force India"	"8"	"DNF"	"Crashed"
"2016"	"2016 Italian F1 GP"	"Force India"	"9"	"10"	""
"2016"	"2016 Belgian F1 GP"	"Force India"	"7"	"4"	""
