"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1957"	"1957 Indianapolis 500"	"Kurtis Kraft"	"4"	"22"	"Fuel Leak"
"1956"	"1956 Indianapolis 500"	"Kurtis Kraft"	"7"	"12"	""
"1955"	"1955 Indianapolis 500"	"Kurtis Kraft"	"4"	"32"	"Spun Off"
"1954"	"1954 Indianapolis 500"	"Kurtis Kraft"	"24"	"6"	""
"1953"	"1953 Indianapolis 500"	"Kurtis Kraft"	"2"	"4"	""
"1952"	"1952 Indianapolis 500"	"Kurtis Kraft"	"1"	"27"	"Turbocharger"
"1951"	"1951 Indianapolis 500"	"Kurtis Kraft"	"11"	"17"	"Clutch"
"1950"	"1950 Indianapolis 500"	"Kurtis Kraft"	"2"	"28"	"Oil Leak"
"1952"	"1952 Indianapolis 500"	"Kurtis Kraft"	"1"	"27"	"Turbocharger"
