"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1957"	"1957 Indianapolis 500"	"Kurtis Kraft"	"12"	"5"	""
"1956"	"1956 Indianapolis 500"	"Kurtis Kraft"	"9"	"27"	"Oil Leak"
"1955"	"1955 Indianapolis 500"	"Kurtis Kraft"	"8"	"6"	""
"1954"	"1954 Indianapolis 500"	"Nichels"	"4"	"24"	"Retirement"
"1954"	"1954 Indianapolis 500"	"Schroeder"	"23"	"25"	"Suspension"
"1954"	"1954 Indianapolis 500"	"Kurtis Kraft"	"27"	"11"	""
"1953"	"1953 Indianapolis 500"	"Kurtis Kraft"	"10"	"16"	"Axle"
"1953"	"1953 Indianapolis 500"	"Stevens"	"5"	"33"	"Accident"
"1953"	"1953 Indianapolis 500"	"Kurtis Kraft"	"7"	"23"	"Overheating"
"1952"	"1952 Indianapolis 500"	"Kurtis Kraft"	"2"	"33"	"Oil Pump"
"1951"	"1951 Indianapolis 500"	"Sherman"	"31"	"4"	""
