"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1976"	"1976 USA F1 GP"	"Surtees"	"26"	"NC"	"No Time"
"1976"	"1976 Canadian F1 GP"	"Surtees"	"21"	"19"	""
"1976"	"1976 Italian F1 GP"	"Surtees"	"22"	"17"	""
"1976"	"1976 Dutch F1 GP"	"Surtees"	"22"	"11"	""
"1976"	"1976 Austrian F1 GP"	"Surtees"	"22"	"9"	""
"1976"	"1976 German F1 GP"	"Surtees"	"0"	"DNQ"	"No Time"
"1976"	"1976 British F1 GP"	"Surtees"	"26"	"DNF"	"Fuel system"
"1976"	"1976 French F1 GP"	"Surtees"	"24"	"DNF"	"Suspension"
"1976"	"1976 Monaco F1 GP"	"Surtees"	"0"	"DNQ"	"No Time"
"1974"	"1974 Italian F1 GP"	"BRM"	"25"	"DNF"	"Engine"
"1974"	"1974 German F1 GP"	"BRM"	"24"	"10"	""
"1974"	"1974 British F1 GP"	"BRM"	"24"	"DNF"	"Engine"
"1974"	"1974 French F1 GP"	"BRM"	"19"	"DNF"	"Clutch"
"1974"	"1974 Dutch F1 GP"	"BRM"	"24"	"DNF"	"Handling"
"1974"	"1974 Swedish F1 GP"	"BRM"	"19"	"DNF"	"Fire"
"1974"	"1974 Monaco F1 GP"	"BRM"	"27"	"DNF"	"Gearbox"
"1974"	"1974 Belgian F1 GP"	"BRM"	"15"	"DNF"	"Collision"
"1974"	"1974 Spanish F1 GP"	"BRM"	"20"	"12"	""
"1974"	"1974 South African F1 GP"	"BRM"	"21"	"18"	""
"1974"	"1974 Brazilian F1 GP"	"BRM"	"22"	"14"	""
"1974"	"1974 Argentine F1 GP"	"BRM"	"21"	"9"	""
"1973"	"1973 German F1 GP"	"Iso Marlboro"	"12"	"10"	""
"1973"	"1973 French F1 GP"	"Iso Marlboro"	"23"	"DNF"	"Overheating"
"1973"	"1973 Spanish F1 GP"	"March"	"18"	"8"	""
"1972"	"1972 USA F1 GP"	"March"	"21"	"14"	""
"1972"	"1972 Canadian F1 GP"	"March"	"21"	"13"	""
"1972"	"1972 Italian F1 GP"	"March"	"0"	"DNQ"	"No Time"
"1972"	"1972 German F1 GP"	"March"	"9"	"DNF"	"Accident"
"1972"	"1972 British F1 GP"	"Politoys"	"26"	"DNF"	"Accident"
"1972"	"1972 Belgian F1 GP"	"March"	"19"	"NC"	"Not Classified"
"1972"	"1972 Monaco F1 GP"	"March"	"9"	"DNF"	"Accident"
"1972"	"1972 Spanish F1 GP"	"March"	"19"	"11"	""
"1972"	"1972 South African F1 GP"	"March"	"22"	"11"	""
"1972"	"1972 Argentine F1 GP"	"March"	"15"	"8"	""
"1971"	"1971 USA F1 GP"	"March"	"20"	"DNF"	"Engine"
"1971"	"1971 Italian F1 GP"	"March"	"10"	"DNF"	"Suspension"
"1971"	"1971 Austrian F1 GP"	"March"	"13"	"6"	""
"1971"	"1971 German F1 GP"	"March"	"10"	"DNF"	"Suspension"
"1971"	"1971 British F1 GP"	"March"	"17"	"4"	""
"1971"	"1971 French F1 GP"	"March"	"18"	"NC"	"Gearbox"
"1971"	"1971 Dutch F1 GP"	"March"	"15"	"NC"	"Not Classified"
"1971"	"1971 Monaco F1 GP"	"March"	"13"	"8"	""
"1971"	"1971 Spanish F1 GP"	"March"	"11"	"DNF"	"Engine"
"1971"	"1971 South African F1 GP"	"March"	"18"	"11"	""
"1970"	"1970 Mexican F1 GP"	"Matra"	"11"	"9"	""
"1970"	"1970 USA F1 GP"	"Matra"	"12"	"8"	""
"1970"	"1970 Canadian F1 GP"	"Matra"	"8"	"7"	""
"1970"	"1970 Italian F1 GP"	"Matra"	"5"	"DNF"	"Engine"
"1970"	"1970 Austrian F1 GP"	"Matra"	"13"	"14"	""
"1970"	"1970 German F1 GP"	"Matra"	"5"	"6"	""
"1970"	"1970 British F1 GP"	"Matra"	"12"	"DNF"	"Accident"
"1970"	"1970 French F1 GP"	"Matra"	"8"	"5"	""
"1970"	"1970 Dutch F1 GP"	"Matra"	"13"	"8"	""
"1970"	"1970 Belgian F1 GP"	"Matra"	"17"	"6"	"Electrical"
"1970"	"1970 Monaco F1 GP"	"Matra"	"7"	"3"	""
"1970"	"1970 Spanish F1 GP"	"Matra"	"9"	"DNF"	"Engine"
"1970"	"1970 South African F1 GP"	"Matra"	"18"	"7"	""
"1969"	"1969 German F1 GP"	"Matra"	"13"	"5"	""
"1968"	"1968 Mexican F1 GP"	"Matra"	"20"	"9"	""
"1968"	"1968 Canadian F1 GP"	"Matra"	"19"	"DNF"	"Oil Pressure"
"1970"	"1970 Monaco F1 GP"	"Matra"	"7"	"3"	""
