"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1975"	"1975 Monaco F1 GP"	"Hill"	"0"	"DNQ"	"No Time"
"1975"	"1975 South African F1 GP"	"Lola"	"0"	"DNQ"	"No Time"
"1975"	"1975 Brazilian F1 GP"	"Lola"	"20"	"12"	""
"1975"	"1975 Argentine F1 GP"	"Lola"	"21"	"10"	""
"1974"	"1974 USA F1 GP"	"Lola"	"24"	"8"	""
"1974"	"1974 Canadian F1 GP"	"Lola"	"20"	"14"	""
"1974"	"1974 Italian F1 GP"	"Lola"	"21"	"8"	""
"1974"	"1974 Austrian F1 GP"	"Lola"	"21"	"12"	""
"1974"	"1974 German F1 GP"	"Lola"	"19"	"9"	""
"1974"	"1974 British F1 GP"	"Lola"	"22"	"13"	""
"1974"	"1974 French F1 GP"	"Lola"	"21"	"13"	""
"1974"	"1974 Dutch F1 GP"	"Lola"	"19"	"DNF"	"Gearbox"
"1974"	"1974 Swedish F1 GP"	"Lola"	"15"	"6"	""
"1974"	"1974 Monaco F1 GP"	"Lola"	"21"	"7"	""
"1974"	"1974 Belgian F1 GP"	"Lola"	"29"	"8"	""
"1974"	"1974 Spanish F1 GP"	"Lola"	"19"	"DNF"	"Engine"
"1974"	"1974 South African F1 GP"	"Lola"	"18"	"12"	""
"1974"	"1974 Brazilian F1 GP"	"Lola"	"21"	"11"	""
"1974"	"1974 Argentine F1 GP"	"Lola"	"17"	"DNF"	"Engine"
"1973"	"1973 USA F1 GP"	"Shadow"	"18"	"13"	""
"1973"	"1973 Canadian F1 GP"	"Shadow"	"17"	"16"	""
"1973"	"1973 Italian F1 GP"	"Shadow"	"22"	"14"	""
"1973"	"1973 Austrian F1 GP"	"Shadow"	"22"	"DNF"	"Suspension"
"1973"	"1973 German F1 GP"	"Shadow"	"20"	"13"	""
"1973"	"1973 Dutch F1 GP"	"Shadow"	"17"	"NC"	"Not Classified"
"1973"	"1973 British F1 GP"	"Shadow"	"27"	"DNF"	"Chassis"
"1973"	"1973 French F1 GP"	"Shadow"	"16"	"10"	""
