"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1989"	"1989 Spanish F1 GP"	"Euro Brun"	"0"	"DNPQ"	"No Time"
"1989"	"1989 Portuguese F1 GP"	"Euro Brun"	"0"	"DNPQ"	"No Time"
"1989"	"1989 Italian F1 GP"	"Euro Brun"	"0"	"DNPQ"	"No Time"
"1988"	"1988 Australian F1 GP"	"Euro Brun"	"25"	"DNF"	"Halfshaft"
"1988"	"1988 Japanese F1 GP"	"Euro Brun"	"0"	"DNQ"	"No Time"
"1988"	"1988 Spanish F1 GP"	"Euro Brun"	"0"	"DNQ"	"No Time"
"1988"	"1988 Portuguese F1 GP"	"Euro Brun"	"0"	"DNPQ"	"No Time"
"1988"	"1988 Italian F1 GP"	"Euro Brun"	"0"	"DNPQ"	"No Time"
"1988"	"1988 Belgian F1 GP"	"Euro Brun"	"0"	"DNPQ"	"No Time"
"1988"	"1988 Hungarian F1 GP"	"Euro Brun"	"0"	"DNQ"	"No Time"
"1988"	"1988 German F1 GP"	"Euro Brun"	"26"	"16"	""
"1988"	"1988 British F1 GP"	"Euro Brun"	"0"	"DNQ"	"No Time"
"1988"	"1988 French F1 GP"	"Euro Brun"	"26"	"DNF"	"Clutch"
"1988"	"1988 Detroit F1 GP"	"Euro Brun"	"23"	"DNF"	"Gearbox"
"1988"	"1988 Canadian F1 GP"	"Euro Brun"	"24"	"DNF"	"Chassis"
"1988"	"1988 Mexican F1 GP"	"Euro Brun"	"26"	"13"	""
"1988"	"1988 Monaco F1 GP"	"Euro Brun"	"18"	"DNF"	"Brakes"
"1988"	"1988 San Marino F1 GP"	"Euro Brun"	"0"	"DNQ"	"No Time"
"1988"	"1988 Brazilian F1 GP"	"Euro Brun"	"26"	"DNF"	"Electrical"
