"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"2021"	"2021 Abu Dhabi F1 GP"	"AlphaTauri"	"12"	"5"	""
"2021"	"2021 Saudi Arabian F1 GP"	"AlphaTauri"	"6"	"6"	""
"2021"	"2021 Qatar F1 GP"	"AlphaTauri"	"2"	"11"	""
"2021"	"2021 Brazilian F1 GP"	"AlphaTauri"	"7"	"7"	""
"2021"	"2021 Mexico F1 GP"	"AlphaTauri"	"5"	"4"	""
"2021"	"2021 USA F1 GP"	"AlphaTauri"	"8"	"DNF"	"Suspension"
"2021"	"2021 Turkish F1 GP"	"AlphaTauri"	"4"	"6"	""
"2021"	"2021 Russian F1 GP"	"AlphaTauri"	"11"	"13"	""
"2021"	"2021 Italian F1 GP"	"AlphaTauri"	"19"	"DNF"	"Technical"
"2021"	"2021 Dutch F1 GP"	"AlphaTauri"	"4"	"4"	""
"2021"	"2021 Belgian F1 GP"	"AlphaTauri"	"6"	"6"	""
"2021"	"2021 Hungarian F1 GP"	"AlphaTauri"	"5"	"5"	""
"2021"	"2021 British F1 GP"	"AlphaTauri"	"11"	"11"	""
"2021"	"2021 Austrian F1 GP"	"AlphaTauri"	"6"	"9"	""
"2021"	"2021 Styrian F1 GP"	"AlphaTauri"	"6"	"DNF"	"Collision"
"2021"	"2021 French F1 GP"	"AlphaTauri"	"6"	"7"	""
"2021"	"2021 Azerbaijan F1 GP"	"AlphaTauri"	"4"	"3"	""
"2021"	"2021 Monaco F1 GP"	"AlphaTauri"	"5"	"6"	""
"2021"	"2021 Spanish F1 GP"	"AlphaTauri"	"12"	"10"	""
"2021"	"2021 Portuguese F1 GP"	"AlphaTauri"	"9"	"10"	""
"2021"	"2021 E. Romagna F1 GP"	"AlphaTauri"	"4"	"7"	""
"2021"	"2021 Bahrain F1 GP"	"AlphaTauri"	"5"	"17"	""
"2020"	"2020 Abu Dhabi F1 GP"	"AlphaTauri"	"9"	"8"	""
"2020"	"2020 Sakhir F1 GP"	"AlphaTauri"	"9"	"11"	""
"2020"	"2020 Bahrain F1 GP"	"AlphaTauri"	"8"	"6"	""
"2020"	"2020 Turkish F1 GP"	"AlphaTauri"	"13"	"13"	""
"2020"	"2020 E. Romagna F1 GP"	"AlphaTauri"	"4"	"DNF"	"Water pressure"
"2020"	"2020 Portuguese F1 GP"	"AlphaTauri"	"9"	"5"	""
"2020"	"2020 Eifel F1 GP"	"AlphaTauri"	"12"	"6"	""
"2020"	"2020 Russian F1 GP"	"AlphaTauri"	"9"	"9"	""
"2020"	"2020 Tuscan F1 GP"	"AlphaTauri"	"16"	"DNF"	"Collision"
"2020"	"2020 Italian F1 GP"	"AlphaTauri"	"10"	"1"	""
"2020"	"2020 Belgian F1 GP"	"AlphaTauri"	"12"	"8"	""
"2020"	"2020 Spanish F1 GP"	"AlphaTauri"	"10"	"9"	""
"2020"	"70th Anniversary F1 GP"	"AlphaTauri"	"7"	"11"	""
"2020"	"2020 British F1 GP"	"AlphaTauri"	"11"	"7"	""
"2020"	"2020 Hungarian F1 GP"	"AlphaTauri"	"10"	"DNF"	"Power unit"
"2020"	"2020 Styrian F1 GP"	"AlphaTauri"	"7"	"15"	""
"2020"	"2020 Austrian F1 GP"	"AlphaTauri"	"12"	"7"	""
"2019"	"2019 Abu Dhabi F1 GP"	"Toro Rosso"	"11"	"18"	""
"2019"	"2019 Brazilian F1 GP"	"Toro Rosso"	"6"	"2"	""
"2019"	"2019 USA F1 GP"	"Toro Rosso"	"10"	"16"	""
"2019"	"2019 Mexican F1 GP"	"Toro Rosso"	"10"	"9"	""
"2019"	"2019 Japanese F1 GP"	"Toro Rosso"	"9"	"7"	""
"2019"	"2019 Russian F1 GP"	"Toro Rosso"	"16"	"14"	""
