"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1972"	"1972 Italian F1 GP"	"Surtees"	"22"	"DNF"	"Fuel System"
"1971"	"1971 USA F1 GP"	"Surtees"	"13"	"17"	""
"1971"	"1971 Canadian F1 GP"	"Surtees"	"14"	"11"	""
"1971"	"1971 Italian F1 GP"	"Surtees"	"15"	"DNF"	"Engine"
"1971"	"1971 Austrian F1 GP"	"Surtees"	"18"	"DNF"	"Engine"
"1971"	"1971 German F1 GP"	"Surtees"	"15"	"7"	""
"1971"	"1971 British F1 GP"	"Surtees"	"11"	"6"	""
"1971"	"1971 French F1 GP"	"Surtees"	"13"	"8"	""
"1971"	"1971 Dutch F1 GP"	"Surtees"	"7"	"5"	""
"1971"	"1971 Monaco F1 GP"	"Surtees"	"10"	"7"	""
"1971"	"1971 Spanish F1 GP"	"Surtees"	"22"	"11"	""
"1971"	"1971 South African F1 GP"	"Surtees"	"6"	"DNF"	"Gearbox"
"1970"	"1970 Mexican F1 GP"	"Surtees"	"15"	"8"	""
"1970"	"1970 USA F1 GP"	"Surtees"	"8"	"DNF"	"Engine"
"1970"	"1970 Canadian F1 GP"	"Surtees"	"5"	"5"	""
"1970"	"1970 Italian F1 GP"	"Surtees"	"10"	"DNF"	"Electrical"
"1970"	"1970 Austrian F1 GP"	"Surtees"	"12"	"DNF"	"Engine"
"1970"	"1970 German F1 GP"	"Surtees"	"15"	"9"	"Engine"
"1970"	"1970 British F1 GP"	"Surtees"	"19"	"DNF"	"Oil Pressure"
"1970"	"1970 Dutch F1 GP"	"McLaren"	"14"	"6"	""
"1970"	"1970 Monaco F1 GP"	"McLaren"	"13"	"DNF"	"Oil Pressure"
"1970"	"1970 Spanish F1 GP"	"McLaren"	"12"	"DNF"	"Gearbox"
"1970"	"1970 South African F1 GP"	"McLaren"	"7"	"DNF"	"Engine"
"1969"	"1969 Mexican F1 GP"	"BRM"	"10"	"DNF"	"Gearbox"
"1969"	"1969 USA F1 GP"	"BRM"	"11"	"3"	""
"1969"	"1969 Canadian F1 GP"	"BRM"	"14"	"DNF"	"Engine"
"1969"	"1969 Italian F1 GP"	"BRM"	"10"	"NC"	"Not Classified"
"1969"	"1969 German F1 GP"	"BRM"	"11"	"DNS"	"Non Starter"
"1969"	"1969 British F1 GP"	"BRM"	"6"	"DNF"	"Suspension"
"1969"	"1969 Dutch F1 GP"	"BRM"	"12"	"9"	""
"1969"	"1969 Monaco F1 GP"	"BRM"	"6"	"DNF"	"Gearbox"
"1969"	"1969 Spanish F1 GP"	"BRM"	"9"	"5"	""
"1969"	"1969 South African F1 GP"	"BRM"	"18"	"DNF"	"Engine"
"1968"	"1968 Mexican F1 GP"	"Honda"	"6"	"DNF"	"Overheating"
"1968"	"1968 USA F1 GP"	"Honda"	"9"	"3"	""
"1968"	"1968 Canadian F1 GP"	"Honda"	"7"	"DNF"	"Gearbox"
"1968"	"1968 Italian F1 GP"	"Honda"	"1"	"DNF"	"Accident"
"1968"	"1968 German F1 GP"	"Honda"	"7"	"DNF"	"Ignition"
"1968"	"1968 British F1 GP"	"Honda"	"9"	"5"	""
"1968"	"1968 French F1 GP"	"Honda"	"7"	"2"	""
"1968"	"1968 Dutch F1 GP"	"Honda"	"9"	"DNF"	"Alternator"
"1968"	"1968 Belgian F1 GP"	"Honda"	"4"	"DNF"	"Suspension"
"1968"	"1968 Monaco F1 GP"	"Honda"	"4"	"DNF"	"Gearbox"
"1968"	"1968 Spanish F1 GP"	"Honda"	"7"	"DNF"	"Gearbox"
"1968"	"1968 South African F1 GP"	"Honda"	"6"	"8"	""
"1967"	"1967 Mexican F1 GP"	"Honda"	"7"	"4"	""
"1967"	"1967 USA F1 GP"	"Honda"	"11"	"DNF"	"Alternator"
"1967"	"1967 Italian F1 GP"	"Honda"	"9"	"1"	""
"1967"	"1967 German F1 GP"	"Honda"	"6"	"4"	""
"1967"	"1967 British F1 GP"	"Honda"	"7"	"6"	""
"1967"	"1967 Belgian F1 GP"	"Honda"	"10"	"DNF"	"Engine"
"1967"	"1967 Dutch F1 GP"	"Honda"	"6"	"DNF"	"Throttle"
"1967"	"1967 Monaco F1 GP"	"Honda"	"3"	"DNF"	"Engine"
"1967"	"1967 South African F1 GP"	"Honda"	"6"	"3"	""
