"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1960"	"1960 Indianapolis 500"	"Kuzma"	"27"	"12"	""
"1959"	"1959 Indianapolis 500"	"Kurtis Kraft"	"12"	"7"	""
"1955"	"1955 Indianapolis 500"	"Kuzma"	"18"	"11"	""
"1954"	"1954 Indianapolis 500"	"Kurtis Kraft"	"11"	"4"	""
"1954"	"1954 Indianapolis 500"	"Kurtis Kraft"	"8"	"15"	""
"1953"	"1953 Indianapolis 500"	"Kurtis Kraft"	"9"	"3"	""
"1953"	"1953 Indianapolis 500"	"Lesovsky"	"27"	"24"	"Ignition"
"1952"	"1952 Indianapolis 500"	"Lesovsky"	"6"	"4"	""
"1951"	"1951 Indianapolis 500"	"Deidt"	"4"	"8"	""
"1950"	"1950 Indianapolis 500"	"Stevens"	"13"	"12"	""
"1953"	"1953 Indianapolis 500"	"Kurtis Kraft"	"9"	"3"	""
