"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1960"	"1960 Indianapolis 500"	"Watson"	"4"	"31"	"Brakes"
"1959"	"1959 Indianapolis 500"	"Watson"	"4"	"20"	"Fire"
"1958"	"1958 Indianapolis 500"	"Watson"	"1"	"27"	"Accident"
"1956"	"1956 Indianapolis 500"	"Kurtis Kraft"	"4"	"5"	""
"1950"	"1950 Indianapolis 500"	"Watson"	"18"	"32"	"Stalled"
"1958"	"1958 Indianapolis 500"	"Watson"	"1"	"27"	"Accident"
