"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1974"	"1974 Canadian F1 GP"	"Surtees"	"0"	"DNQ"	"No Time"
"1974"	"1974 Italian F1 GP"	"Surtees"	"0"	"DNQ"	"No Time"
"1974"	"1974 Austrian F1 GP"	"Surtees"	"0"	"DNQ"	"No Time"
"1974"	"1974 German F1 GP"	"Surtees"	"25"	"11"	""
"1974"	"1974 British F1 GP"	"Surtees"	"0"	"DNQ"	"No Time"
"1972"	"1972 USA F1 GP"	"Tecno"	"29"	"DNF"	"Engine"
"1972"	"1972 Italian F1 GP"	"Tecno"	"0"	"DNQ"	"No Time"
"1972"	"1972 German F1 GP"	"Tecno"	"25"	"DNF"	"Engine"
"1971"	"1971 British F1 GP"	"Surtees"	"23"	"DNF"	"Suspension"
"1970"	"1970 USA F1 GP"	"Surtees"	"13"	"6"	""
"1970"	"1970 Belgian F1 GP"	"Brabham"	"15"	"DNF"	"Gearbox"
"1969"	"1969 British F1 GP"	"McLaren"	"15"	"DNF"	"Suspension"
"1968"	"1968 USA F1 GP"	"Ferrari"	"15"	"DNF"	"Engine"
"1968"	"1968 Italian F1 GP"	"Ferrari"	"8"	"DNF"	"Fuel System"
