"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1953"	"1953 German F1 GP"	"BMW"	"32"	"15"	""
"1952"	"1952 German F1 GP"	"BMW"	"29"	"12"	""
