"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1979"	"1979 USA F1 GP"	"ATS"	"14"	"5"	""
"1979"	"1979 Canadian F1 GP"	"ATS"	"12"	"DNF"	"Accident"
"1979"	"1979 Italian F1 GP"	"ATS"	"15"	"11"	""
"1979"	"1979 Dutch F1 GP"	"ATS"	"15"	"DNF"	"Transmission"
"1979"	"1979 Austrian F1 GP"	"ATS"	"18"	"DNF"	"Engine"
"1979"	"1979 German F1 GP"	"ATS"	"23"	"DNF"	"Suspension"
"1979"	"1979 British F1 GP"	"ATS"	"0"	"DNQ"	"No Time"
"1979"	"1979 French F1 GP"	"ATS"	"0"	"DNS"	"Tyre Dispute"
"1979"	"1979 Monaco F1 GP"	"ATS"	"12"	"DNF"	"Wheel"
"1979"	"1979 Belgian F1 GP"	"ATS"	"20"	"8"	""
"1979"	"1979 Spanish F1 GP"	"ATS"	"21"	"14"	""
"1979"	"1979 USA West F1 GP"	"ATS"	"21"	"DSQ"	"Push Start"
"1979"	"1979 South African F1 GP"	"ATS"	"24"	"DNF"	"Accident"
"1979"	"1979 Brazilian Grand F1 GP"	"ATS"	"24"	"DNF"	"Steering"
"1979"	"1979 Argentine F1 GP"	"ATS"	"0"	"DNS"	"Car Not Ready"
"1978"	"1978 Canadian F1 GP"	"Shadow"	"8"	"DNF"	"Accident"
"1978"	"1978 USA F1 GP"	"Shadow"	"14"	"DNF"	"Fuel System"
"1978"	"1978 Italian F1 GP"	"Shadow"	"17"	"DNF"	"Accident"
"1978"	"1978 Dutch F1 GP"	"Shadow"	"18"	"DNF"	"Transmission"
"1978"	"1978 Austrian F1 GP"	"Shadow"	"23"	"DNF"	"Accident"
"1978"	"1978 German F1 GP"	"Shadow"	"24"	"DNF"	"Accident"
"1978"	"1978 British F1 GP"	"Shadow"	"18"	"5"	""
"1978"	"1978 French F1 GP"	"Shadow"	"20"	"11"	""
"1978"	"1978 Swedish F1 GP"	"Shadow"	"20"	"11"	""
"1978"	"1978 Spanish F1 GP"	"Shadow"	"24"	"DNF"	"Suspension"
"1978"	"1978 Belgian F1 GP"	"Shadow"	"10"	"DNF"	"Spun Off"
"1978"	"1978 Monaco F1 GP"	"Shadow"	"17"	"DNF"	"Accident"
"1978"	"1978 USA West F1 GP"	"Shadow"	"0"	"DNS"	"Practice Accident"
"1978"	"1978 South African F1 GP"	"Shadow"	"0"	"DNQ"	"No Time"
"1978"	"1978 Brazilian F1 GP"	"Shadow"	"9"	"DNF"	"Fuel System"
"1978"	"1978 Argentine F1 GP"	"Shadow"	"18"	"17"	""
"1977"	"1977 Japanese F1 GP"	"Brabham"	"4"	"7"	""
"1977"	"1977 Canadian F1 GP"	"Brabham"	"13"	"DNF"	"Engine"
"1977"	"1977 USA F1 GP"	"Brabham"	"2"	"DNF"	"Accident"
"1977"	"1977 Italian F1 GP"	"Brabham"	"11"	"DNF"	"Engine"
"1977"	"1977 Dutch F1 GP"	"Brabham"	"19"	"7"	""
"1977"	"1977 Austrian F1 GP"	"Brabham"	"4"	"3"	""
"1977"	"1977 German F1 GP"	"Brabham"	"5"	"3"	""
"1977"	"1977 British F1 GP"	"Brabham"	"7"	"5"	""
"1977"	"1977 French F1 GP"	"Brabham"	"13"	"DNF"	"Accident"
"1977"	"1977 Swedish F1 GP"	"Brabham"	"5"	"10"	""
"1977"	"1977 Belgian F1 GP"	"Brabham"	"18"	"6"	""
"1977"	"1977 Monaco F1 GP"	"Brabham"	"5"	"DNF"	"Electrical"
"1977"	"1977 Spanish F1 GP"	"Brabham"	"13"	"6"	""
"1977"	"1977 USA West F1 GP"	"Brabham"	"17"	"DNF"	"Brakes"
"1977"	"1977 South African F1 GP"	"March"	"18"	"DNF"	"Engine"
"1976"	"1976 Japanese F1 GP"	"March"	"18"	"DNF"	"Electrical"
"1976"	"1976 USA F1 GP"	"March"	"6"	"5"	""
"1976"	"1976 Canadian F1 GP"	"March"	"8"	"DNF"	"Handling"
"1976"	"1976 Italian F1 GP"	"March"	"6"	"DNF"	"Accident"
"1976"	"1976 Dutch F1 GP"	"March"	"26"	"DNF"	"Engine"
"1976"	"1976 Austrian F1 GP"	"March"	"11"	"DNF"	"Fuel System"
"1976"	"1976 German F1 GP"	"March"	"4"	"DNF"	"Clutch"
"1976"	"1976 British F1 GP"	"March"	"17"	"DNF"	"Accident"
"1976"	"1976 French F1 GP"	"March"	"17"	"7"	""
"1976"	"1976 Swedish F1 GP"	"March"	"20"	"DNF"	"Engine"
"1976"	"1976 Monaco F1 GP"	"March"	"6"	"4"	""
"1976"	"1976 Belgian F1 GP"	"March"	"15"	"DNF"	"Suspension"
"1976"	"1976 Spanish F1 GP"	"March"	"17"	"DNF"	"Gearbox"
"1976"	"1976 USA West F1 GP"	"March"	"18"	"DNF"	"Accident"
"1976"	"1976 South African F1 GP"	"March"	"17"	"12"	""
