"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1972"	"1972 USA F1 GP"	"Team Lotus"	"30"	"DNF"	"Engine"
"1972"	"1972 Austrian F1 GP"	"Team Lotus"	"19"	"DNF"	"Engine"
"1972"	"1972 German F1 GP"	"Team Lotus"	"23"	"DNF"	"Oil Leak"
"1972"	"1972 British F1 GP"	"Team Lotus"	"15"	"DNF"	"Suspension"
"1972"	"1972 French F1 GP"	"Team Lotus"	"22"	"18"	"Halfshaft"
"1972"	"1972 Belgian F1 GP"	"Team Lotus"	"12"	"14"	""
"1972"	"1972 Monaco F1 GP"	"Team Lotus"	"14"	"14"	""
"1972"	"1972 Spanish F1 GP"	"Team Lotus"	"24"	"9"	""
"1972"	"1972 South African F1 GP"	"Team Lotus"	"19"	"10"	""
"1972"	"1972 Argentine F1 GP"	"Team Lotus"	"20"	"DSQ"	"Received outside assistance"
"1971"	"1971 Dutch F1 GP"	"Team Lotus"	"22"	"DNF"	"Accident"
