"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1981"	"1981 Argentine F1 GP"	"Tyrrell"	"24"	"13"	""
"1981"	"1981 Brazilian F1 GP"	"Tyrrell"	"24"	"13"	""
"1980"	"1980 French F1 GP"	"Brabham"	"22"	"DNF"	"Clutch"
"1980"	"1980 Monaco F1 GP"	"Brabham"	"0"	"DNQ"	"No Time"
"1980"	"1980 Belgian F1 GP"	"Brabham"	"22"	"DNF"	"Gearbox"
"1980"	"1980 USA West F1 GP"	"Brabham"	"18"	"DNF"	"Accident"
"1980"	"1980 South African F1 GP"	"Brabham"	"17"	"10"	""
"1980"	"1980 Brazilian F1 GP"	"Brabham"	"18"	"8"	""
"1980"	"1980 Argentine F1 GP"	"Brabham"	"16"	"7"	""
"1979"	"1979 USA F1 GP"	"Brabham"	"9"	"DNF"	"Spun Off"
"1979"	"1979 Canadian F1 GP"	"Brabham"	"17"	"7"	""
