"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1963"	"1963 Mexican F1 GP"	"Team Lotus"	"15"	"8"	""
"1963"	"1963 USA F1 GP"	"Team Lotus"	"16"	"10"	"Gearbox"
"1963"	"1963 Italian F1 GP"	"Team Lotus"	"17"	"8"	""
"1963"	"1963 German F1 GP"	"Team Lotus"	"16"	"5"	""
"1963"	"1963 British F1 GP"	"Team Lotus"	"13"	"6"	""
"1963"	"1963 French F1 GP"	"Team Lotus"	"18"	"11"	""
"1963"	"1963 Dutch F1 GP"	"Team Lotus"	"18"	"8"	""
"1963"	"1963 Belgian F1 GP"	"Team Lotus"	"12"	"DNF"	"Accident"
"1963"	"1963 Monaco F1 GP"	"Team Lotus"	"13"	"DNF"	"Gearbox"
"1962"	"1962 USA F1 GP"	"Team Lotus"	"0"	"DNS"	"Engine in practice"
"1961"	"1961 USA F1 GP"	"Team Lotus"	"18"	"DNF"	"Fuel Leak"
"1960"	"1960 USA F1 GP"	"Team Lotus"	"12"	"7"	""
