"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"2009"	"2009 Hungarian F1 GP"	"Renault"	"14"	"12"	""
"2009"	"2009 German F1 GP"	"Renault"	"10"	"13"	""
"2009"	"2009 British F1 GP"	"Renault"	"14"	"12"	""
"2009"	"2009 Turkish F1 GP"	"Renault"	"17"	"16"	""
"2009"	"2009 Monaco F1 GP"	"Renault"	"12"	"DNF"	"Collision"
"2009"	"2009 Spanish F1 GP"	"Renault"	"12"	"12"	""
"2009"	"2009 Bahrain F1 GP"	"Renault"	"15"	"10"	""
"2009"	"2009 Chinese F1 GP"	"Renault"	"16"	"16"	""
"2009"	"2009 Malaysian F1 GP"	"Renault"	"17"	"13"	""
"2009"	"2009 Australian F1 GP"	"Renault"	"14"	"DNF"	"Spun off"
"2008"	"2008 Brazilian F1 GP"	"Renault"	"11"	"DNF"	"Accident"
"2008"	"2008 Chinese F1 GP"	"Renault"	"10"	"8"	""
"2008"	"2008 Japanese F1 GP"	"Renault"	"12"	"4"	""
"2008"	"2008 Singapore F1 GP"	"Renault"	"16"	"DNF"	"Crashed"
"2008"	"2008 Italian F1 GP"	"Renault"	"17"	"10"	""
"2008"	"2008 Belgian F1 GP"	"Renault"	"12"	"DNF"	"Spun off"
"2008"	"2008 European F1 GP"	"Renault"	"15"	"11"	""
"2008"	"2008 Hungarian F1 GP"	"Renault"	"10"	"6"	""
"2008"	"2008 German F1 GP"	"Renault"	"17"	"2"	""
"2008"	"2008 British F1 GP"	"Renault"	"7"	"DNF"	"Spun off"
"2008"	"2008 French F1 GP"	"Renault"	"9"	"7"	""
"2008"	"2008 Canadian F1 GP"	"Renault"	"15"	"DNF"	"Brakes"
"2008"	"2008 Monaco F1 GP"	"Renault"	"17"	"DNF"	"Accident"
"2008"	"2008 Turkish F1 GP"	"Renault"	"17"	"15"	""
"2008"	"2008 Spanish F1 GP"	"Renault"	"10"	"DNF"	"Collision"
"2008"	"2008 Bahrain F1 GP"	"Renault"	"14"	"DNF"	"Gearbox"
"2008"	"2008 Malaysian F1 GP"	"Renault"	"13"	"11"	""
"2008"	"2008 Australian F1 GP"	"Renault"	"20"	"DNF"	"Clutch"
"2008"	"2008 German F1 GP"	"Renault"	"17"	"2"	""
