"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1962"	"1962 German F1 GP"	"Cooper-Climax"	"21"	"DNF"	"Suspension"
"1962"	"1962 British F1 GP"	"Cooper-Climax"	"15"	"10"	""
"1962"	"1962 French F1 GP"	"Cooper-Climax"	"16"	"DNF"	"Accident"
"1962"	"1962 Monaco F1 GP"	"BRM"	"0"	"DNQ"	"No Time"
"1962"	"19625 Dutch F1 GP"	"Cooper-Climax"	"7"	"8"	""
"1961"	"1961 Italian F1 GP"	"Cooper-Climax"	"16"	"4"	""
"1961"	"1961 German F1 GP"	"Cooper-Climax"	"18"	"9"	""
"1961"	"1961 British F1 GP"	"Cooper-Climax"	"15"	"DNF"	"Handling"
"1961"	"1961 French F1 GP"	"Cooper-Climax"	"18"	"DNF"	"Overheating"
"1961"	"1961 Belgian F1 GP"	"Cooper-Climax"	"13"	"9"	""
