"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1958"	"1958 Indianapolis 500"	"Kurtis Kraft"	"6"	"12"	""
"1957"	"1957 Indianapolis 500"	"Kurtis Kraft"	"17"	"16"	""
"1956"	"1956 Indianapolis 500"	"Kurtis Kraft"	"6"	"4"	""
"1955"	"1955 Indianapolis 500"	"Kurtis Kraft"	"27"	"21"	"Magneto"
"1954"	"1954 Indianapolis 500"	"Kurtis Kraft"	"15"	"32"	"Engine"
"1954"	"1954 Indianapolis 500"	"Kurtis Kraft"	"27"	"11"	""
"1953"	"1953 Indianapolis 500"	"Kurtis Kraft"	"8"	"26"	"Engine"
"1952"	"1952 Indianapolis 500"	"Kurtis Kraft"	"31"	"10"	""
"1951"	"1951 Indianapolis 500"	"Kurtis Kraft"	"8"	"21"	"Magneto"
"1950"	"1950 Indianapolis 500"	"Kurtis Kraft"	"5"	"1"	""
"1950"	"1950 Indianapolis 500"	"Kurtis Kraft"	"5"	"1"	""
