"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"2001"	"2001 San Marino F1 GP"	"Prost"	"20"	"DNF"	"Engine"
"2001"	"2001 Brazilian F1 GP"	"Prost"	"21"	"DNF"	"Clutch"
"2001"	"2001 Malaysian F1 GP"	"Prost"	"19"	"12"	""
"2001"	"2001 Australian F1 GP"	"Prost"	"20"	"DNF"	"Brakes"
"2000"	"2000 Malaysian F1 GP"	"Minardi"	"22"	"13"	"Engine"
"2000"	"2000 Japanese F1 GP"	"Minardi"	"22"	"15"	""
"2000"	"2000 USA F1 GP"	"Minardi"	"21"	"DNF"	"Engine"
"2000"	"2000 Italian F1 GP"	"Minardi"	"22"	"10"	""
"2000"	"2000 Belgian F1 GP"	"Minardi"	"22"	"17"	""
"2000"	"2000 Hungarian F1 GP"	"Minardi"	"22"	"DNF"	"Engine"
"2000"	"2000 German F1 GP"	"Minardi"	"21"	"11"	""
"2000"	"2000 Austrian F1 GP"	"Minardi"	"22"	"12"	""
"2000"	"2000 French F1 GP"	"Minardi"	"22"	"DNF"	"Spun off"
"2000"	"2000 Canadian F1 GP"	"Minardi"	"22"	"12"	""
"2000"	"2000 Monaco F1 GP"	"Minardi"	"22"	"DNF"	"Spun off"
"2000"	"2000 European F1 GP"	"Minardi"	"21"	"8"	""
"2000"	"2000 Spanish F1 GP"	"Minardi"	"21"	"15"	""
"2000"	"2000 British F1 GP"	"Minardi"	"22"	"15"	""
"2000"	"2000 San Marino F1 GP"	"Minardi"	"20"	"13"	""
"2000"	"2000 Brazilian F1 GP"	"Minardi"	"20"	"10"	""
"2000"	"2000 Australian F1 GP"	"Minardi"	"22"	"DNF"	"Gearbox"
