"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1974"	"1974 USA F1 GP"	"Team Lotus"	"27"	"DSQ"	"Disqualified"
"1974"	"1974 Italian F1 GP"	"Trojan"	"20"	"DNF"	"Gearbox"
"1974"	"1974 Austrian F1 GP"	"Trojan"	"19"	"10"	""
"1974"	"1974 German F1 GP"	"Trojan"	"0"	"DNQ"	"No Time"
"1974"	"1974 British F1 GP"	"Trojan"	"25"	"DNF"	"Suspension"
"1974"	"1974 Dutch F1 GP"	"Trojan"	"0"	"DNQ"	"No Time"
"1974"	"1974 Monaco F1 GP"	"Trojan"	"24"	"DNF"	"Collision"
"1974"	"1974 Belgian F1 GP"	"Trojan"	"23"	"10"	""
"1974"	"1974 Spanish F1 GP"	"Trojan"	"25"	"14"	"Spun Off"
"1973"	"1973 Canadian F1 GP"	"Iso Marlboro"	"24"	"14"	""
"1972"	"1972 USA F1 GP"	"Surtees"	"31"	"DNF"	"Suspension"
"1972"	"1972 Canadian F1 GP"	"Surtees"	"13"	"7"	""
"1972"	"1972 Italian F1 GP"	"Surtees"	"15"	"DNF"	"Spun Off"
"1972"	"1972 Austrian F1 GP"	"Surtees"	"8"	"11"	""
"1972"	"1972 German F1 GP"	"Surtees"	"12"	"14"	""
"1972"	"1972 British F1 GP"	"Surtees"	"5"	"DNF"	"Suspension"
"1972"	"1972 French F1 GP"	"Surtees"	"5"	"17"	""
"1972"	"1972 Belgian F1 GP"	"Surtees"	"21"	"DNF"	"Overheating"
"1972"	"1972 Monaco F1 GP"	"Surtees"	"13"	"DNF"	"Accident"
"1972"	"1972 Spanish F1 GP"	"Surtees"	"18"	"8"	""
"1972"	"1972 South African F1 GP"	"Surtees"	"10"	"DNF"	"Engine"
"1972"	"1972 Argentine F1 GP"	"Surtees"	"11"	"5"	""
"1971"	"1971 USA F1 GP"	"Brabham"	"15"	"DNF"	"Engine"
"1971"	"1971 Canadian F1 GP"	"Brabham"	"17"	"DNF"	"Ignition"
"1971"	"1971 Italian F1 GP"	"Brabham"	"9"	"DNF"	"Suspension"
"1971"	"1971 Austrian F1 GP"	"Brabham"	"7"	"3"	""
"1971"	"1971 German F1 GP"	"Brabham"	"9"	"6"	""
"1971"	"1971 British F1 GP"	"Brabham"	"7"	"12"	"Gearbox"
"1971"	"1971 French F1 GP"	"Brabham"	"14"	"12"	"Oil Pressure"
"1971"	"1971 Dutch F1 GP"	"Brabham"	"19"	"DNF"	"Suspension"
"1971"	"1971 Monaco F1 GP"	"Brabham"	"18"	"10"	""
"1971"	"1971 Spanish F1 GP"	"Brabham"	"21"	"9"	""
"1970"	"1970 USA F1 GP"	"De Tomaso"	"20"	"DNF"	"Suspension"
"1970"	"1970 Canadian F1 GP"	"De Tomaso"	"17"	"NC"	"Not Classified"
"1970"	"1970 Italian F1 GP"	"De Tomaso"	"19"	"DNF"	"Engine"
"1970"	"1970 Austrian F1 GP"	"De Tomaso"	"19"	"DNF"	"Engine"
"1971"	"1971 Austrian F1 GP"	"Brabham"	"7"	"3"	""
