"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1954"	"1954 Indianapolis 500"	"Bromme"	"29"	"30"	"Fuel pump"
"1953"	"1953 Indianapolis 500"	"Kurtis Kraft"	"18"	"19"	"Oil Leak"
"1952"	"1952 Indianapolis 500"	"Bromme"	"29"	"22"	"Oil leak"
"1950"	"1950 Indianapolis 500"	"Maserati"	"14"	"20"	""
